teamID,teamID_out,yearID,n
LS2,BL2,1882,2
LS2,CL2,1882,1
LS2,CN1,1882,6
LS2,DTN,1882,4
LS2,PH1,1882,1
LS2,PH2,1882,2
LS2,PH4,1882,2
LS2,RC1,1882,2
LS2,SL3,1882,1
LS2,SL4,1882,2
LS2,WOR,1882,2
WOR,BR1,1882,1
WOR,BR2,1882,8
WOR,BSN,1882,26
WOR,DTN,1882,9
WOR,ELI,1882,1
WOR,HAR,1882,4
WOR,HR1,1882,4
WOR,LS1,1882,2
WOR,LS2,1882,1
WOR,ML2,1882,1
WOR,PH4,1882,9
WOR,PHN,1882,1
WOR,PRO,1882,5
WOR,SR1,1882,1
WOR,TRN,1882,18
BL2,BL1,1882,1
BL2,BSN,1882,8
BL2,CHN,1882,1
BL2,CN1,1882,5
BL2,DTN,1882,4
BL2,LS2,1882,2
BL2,NH1,1882,4
BL2,PH4,1882,4
BL2,PRO,1882,6
BL2,PT1,1882,4
BL2,SL2,1882,1
BL2,SL3,1882,4
BL2,SL4,1882,1
BL2,WOR,1882,4
CL2,BFN,1882,5
CL2,BR2,1882,2
CL2,BSN,1882,2
CL2,CHN,1882,10
CL2,DTN,1882,3
CL2,HR1,1882,1
CL2,IN1,1882,5
CL2,LS1,1882,1
CL2,NY2,1882,1
CL2,PH1,1882,1
CL2,PH2,1882,1
CL2,PH4,1882,1
CL2,PRO,1882,4
CL2,SL2,1882,4
CL2,SL3,1882,4
CL2,SR1,1882,1
CL2,TRN,1882,6
CL2,WOR,1882,1
CL2,WS6,1882,1
BFN,BL1,1882,3
BFN,BS1,1882,6
BFN,BSN,1882,13
BFN,CH2,1882,2
BFN,CHN,1882,3
BFN,CL1,1882,2
BFN,CL2,1882,2
BFN,CN1,1882,11
BFN,MID,1882,1
BFN,NY3,1882,1
BFN,PH1,1882,1
BFN,PHN,1882,1
BFN,PRO,1882,1
BFN,SL2,1882,4
BFN,SL3,1882,1
BFN,SR1,1882,4
BFN,TRN,1882,3
BFN,TRO,1882,1
BFN,WS3,1882,1
SL4,BFN,1882,3
SL4,BL1,1882,1
SL4,BL2,1882,1
SL4,BR2,1882,1
SL4,CH2,1882,1
SL4,CL2,1882,4
SL4,CN1,1882,9
SL4,LS2,1882,2
SL4,NY3,1882,1
SL4,PH1,1882,2
SL4,PH2,1882,1
SL4,PT1,1882,5
SL4,SL2,1882,2
SL4,SL3,1882,2
SL4,SR1,1882,1
SL4,TRN,1882,1
BSN,BFN,1882,3
BSN,BL1,1882,4
BSN,BR2,1882,2
BSN,CL1,1882,2
BSN,CL2,1882,1
BSN,CN1,1882,5
BSN,DTN,1882,1
BSN,FW1,1882,4
BSN,HAR,1882,2
BSN,HR1,1882,1
BSN,NY2,1882,13
BSN,NY3,1882,4
BSN,PH1,1882,4
BSN,PHN,1882,1
BSN,PRO,1882,8
BSN,WOR,1882,1
CN2,BFN,1882,3
CN2,BL1,1882,1
CN2,BSN,1882,8
CN2,CHN,1882,1
CN2,CL2,1882,4
CN2,CN1,1882,20
CN2,DTN,1882,6
CN2,LS1,1882,3
CN2,NH1,1882,2
CN2,NY2,1882,1
CN2,PH2,1882,5
CN2,PRO,1882,5
CN2,PT1,1882,1
CN2,RC1,1882,1
CN2,SR1,1882,6
CN2,WOR,1882,5
CN2,WS5,1882,1
PRO,BFN,1882,2
PRO,BL1,1882,2
PRO,BS1,1882,6
PRO,BSN,1882,6
PRO,CH2,1882,2
PRO,CHN,1882,3
PRO,CL2,1882,2
PRO,CN1,1882,1
PRO,DTN,1882,6
PRO,HAR,1882,3
PRO,HR1,1882,1
PRO,NY2,1882,5
PRO,NY3,1882,1
PRO,PH2,1882,1
PRO,SR1,1882,1
PRO,TRN,1882,1
PRO,TRO,1882,1
PRO,WOR,1882,2
PRO,WS4,1882,1
PRO,WS5,1882,1
TRN,BR1,1882,1
TRN,BR2,1882,7
TRN,CHN,1882,4
TRN,CL1,1882,1
TRN,HAR,1882,9
TRN,HR1,1882,3
TRN,LS1,1882,1
TRN,ML2,1882,1
TRN,NH1,1882,1
TRN,NY2,1882,4
TRN,NY3,1882,1
TRN,PH2,1882,1
TRN,SR1,1882,1
TRN,WOR,1882,1
NY1,BFN,1883,1
NY1,BL2,1883,1
NY1,CHN,1883,4
NY1,CL2,1883,3
NY1,CL5,1883,1
NY1,CN1,1883,1
NY1,DTN,1883,4
NY1,IN1,1883,1
NY1,LS2,1883,1
NY1,MID,1883,1
NY1,NY4,1883,2
NY1,PH1,1883,3
NY1,PRO,1883,25
NY1,SL3,1883,4
NY1,SR1,1883,4
NY1,TRN,1883,26
NY1,WOR,1883,2
BL2,BFN,1883,3
BL2,BL1,1883,1
BL2,BL4,1883,1
BL2,BR1,1883,2
BL2,BR2,1883,3
BL2,BSN,1883,6
BL2,CHN,1883,5
BL2,CL2,1883,11
BL2,CN1,1883,5
BL2,CN2,1883,1
BL2,DTN,1883,3
BL2,ELI,1883,2
BL2,HAR,1883,2
BL2,HR1,1883,2
BL2,KEO,1883,1
BL2,LS1,1883,2
BL2,LS2,1883,1
BL2,NY2,1883,6
BL2,PH1,1883,1
BL2,PH2,1883,1
BL2,PH4,1883,2
BL2,PHI,1883,11
BL2,PHN,1883,1
BL2,PRO,1883,4
BL2,PT1,1883,6
BL2,TRN,1883,4
BL2,TRO,1883,1
BL2,WOR,1883,2
BL2,WS3,1883,1
BL2,WS6,1883,1
CHN,CN1,1883,4
CHN,IN1,1883,3
CHN,ML2,1883,1
CHN,NH1,1883,2
CHN,PH1,1883,8
CHN,RC1,1883,2
CHN,SL1,1883,1
CHN,TRN,1883,5
PH4,BFN,1883,3
PH4,BL1,1883,4
PH4,BSN,1883,10
PH4,CHN,1883,4
PH4,CL2,1883,12
PH4,CN1,1883,4
PH4,DTN,1883,9
PH4,FW1,1883,4
PH4,LS1,1883,1
PH4,NY2,1883,12
PH4,NY3,1883,4
PH4,PH1,1883,2
PH4,PH2,1883,1
PH4,PH3,1883,1
PH4,PHN,1883,2
PH4,PRO,1883,16
PH4,SL2,1883,4
PH4,SL3,1883,4
PH4,TRN,1883,4
PH4,WOR,1883,21
PH4,WS6,1883,2
PT1,BFN,1883,7
PT1,BL2,1883,4
PT1,CH2,1883,2
PT1,CHN,1883,4
PT1,CL1,1883,2
PT1,CL2,1883,8
PT1,CN1,1883,7
PT1,DTN,1883,2
PT1,IN1,1883,4
PT1,LS2,1883,1
PT1,ML2,1883,2
PT1,PH1,1883,5
PT1,PH2,1883,2
PT1,PHI,1883,4
PT1,PRO,1883,1
PT1,RC1,1883,2
PT1,SL2,1883,2
PT1,SL3,1883,7
PT1,SL4,1883,1
PT1,SR1,1883,2
PT1,TRN,1883,1
PT1,WOR,1883,12
PHI,BFN,1883,13
PHI,BL1,1883,2
PHI,BL2,1883,12
PHI,BR2,1883,10
PHI,BS1,1883,3
PHI,BSN,1883,5
PHI,CHN,1883,6
PHI,CL2,1883,5
PHI,CN1,1883,15
PHI,HAR,1883,8
PHI,HR1,1883,6
PHI,IN1,1883,1
PHI,NY2,1883,4
PHI,PH3,1883,1
PHI,PHN,1883,1
PHI,PRO,1883,7
PHI,PT1,1883,4
PHI,SL2,1883,1
PHI,SL4,1883,1
PHI,SR1,1883,4
PHI,TRN,1883,10
DTN,BFN,1883,4
DTN,BSN,1883,3
DTN,CHN,1883,4
DTN,CL1,1883,1
DTN,CL2,1883,1
DTN,CL5,1883,4
DTN,IN1,1883,1
DTN,ML2,1883,1
DTN,PH4,1883,4
DTN,PRO,1883,1
DTN,SL4,1883,3
DTN,SR1,1883,2
DTN,TRN,1883,2
DTN,WOR,1883,3
CL2,BFN,1883,6
CL2,BL1,1883,2
CL2,BL2,1883,1
CL2,BR2,1883,1
CL2,BSN,1883,2
CL2,CHN,1883,2
CL2,CN1,1883,1
CL2,DTN,1883,1
CL2,HAR,1883,2
CL2,HR1,1883,1
CL2,IN1,1883,4
CL2,LS1,1883,1
CL2,PH2,1883,2
CL2,PH4,1883,3
CL2,PHN,1883,1
CL2,PRO,1883,7
CL2,SL2,1883,2
CL2,SL3,1883,2
CL2,TRN,1883,11
CL2,TRO,1883,1
CL2,WOR,1883,8
NY4,BFN,1883,6
NY4,BR1,1883,1
NY4,BSN,1883,2
NY4,CL2,1883,1
NY4,HR1,1883,2
NY4,IN1,1883,1
NY4,LS1,1883,1
NY4,ML2,1883,1
NY4,NY1,1883,2
NY4,NY2,1883,3
NY4,SR1,1883,1
NY4,TRN,1883,18
NY4,TRO,1883,1
NY4,WOR,1883,1
NY4,WS6,1883,1
BFN,BL1,1883,3
BFN,BL2,1883,1
BFN,BS1,1883,9
BFN,BSN,1883,17
BFN,CH2,1883,2
BFN,CHN,1883,4
BFN,CL1,1883,2
BFN,CL2,1883,7
BFN,CN1,1883,3
BFN,DTN,1883,8
BFN,HR1,1883,1
BFN,IN1,1883,1
BFN,LS1,1883,1
BFN,MID,1883,2
BFN,NY2,1883,4
BFN,NY3,1883,1
BFN,PH1,1883,2
BFN,PH2,1883,2
BFN,PHI,1883,4
BFN,PHN,1883,2
BFN,PRO,1883,2
BFN,SL2,1883,4
BFN,SL3,1883,1
BFN,TRN,1883,6
BFN,TRO,1883,1
BFN,WS3,1883,1
BSN,BFN,1883,3
BSN,BR2,1883,2
BSN,CHN,1883,1
BSN,CL1,1883,2
BSN,DTN,1883,2
BSN,HAR,1883,2
BSN,HR1,1883,1
BSN,LS2,1883,1
BSN,NY2,1883,1
BSN,PH1,1883,4
BSN,PHN,1883,1
BSN,PRO,1883,4
LS2,BFN,1883,1
LS2,BL1,1883,1
LS2,BL2,1883,4
LS2,BS1,1883,1
LS2,BSN,1883,5
LS2,CHN,1883,1
LS2,CN1,1883,2
LS2,CN2,1883,1
LS2,DTN,1883,5
LS2,LS1,1883,3
LS2,ML2,1883,4
LS2,NH1,1883,3
LS2,NY2,1883,1
LS2,PH2,1883,4
LS2,PH4,1883,5
LS2,PRO,1883,4
LS2,PT1,1883,2
LS2,SL3,1883,1
LS2,SL4,1883,4
LS2,WS5,1883,1
CL5,BFN,1883,2
CL5,BL2,1883,5
CL5,BSN,1883,2
CL5,CL2,1883,6
CL5,CN1,1883,8
CL5,CN2,1883,5
CL5,DTN,1883,8
CL5,LS2,1883,3
CL5,NY1,1883,1
CL5,PH1,1883,1
CL5,PH4,1883,9
CL5,PRO,1883,5
CL5,PT1,1883,1
CL5,SR1,1883,1
CL5,TRN,1883,5
CL5,WOR,1883,11
CN2,BFN,1883,2
CN2,BL1,1883,1
CN2,BSN,1883,10
CN2,CHN,1883,3
CN2,CL2,1883,1
CN2,CN1,1883,20
CN2,DTN,1883,4
CN2,HR1,1883,1
CN2,KEO,1883,1
CN2,LS1,1883,3
CN2,NY2,1883,1
CN2,PH2,1883,5
CN2,RC1,1883,1
CN2,SR1,1883,6
CN2,WOR,1883,5
CN2,WS5,1883,1
PRO,BFN,1883,2
PRO,BR2,1883,2
PRO,BSN,1883,4
PRO,CH2,1883,2
PRO,CHN,1883,4
PRO,CL2,1883,2
PRO,HAR,1883,4
PRO,NH1,1883,1
PRO,NY2,1883,5
PRO,NY3,1883,1
PRO,PHI,1883,3
PRO,SR1,1883,1
PRO,TRN,1883,4
PRO,WOR,1883,15
PRO,WS4,1883,1
PRO,WS5,1883,1
SL4,BFN,1883,4
SL4,BSN,1883,3
SL4,CH2,1883,1
SL4,CHN,1883,8
SL4,CL1,1883,1
SL4,CL2,1883,1
SL4,CN1,1883,1
SL4,DTN,1883,7
SL4,IN1,1883,1
SL4,LS2,1883,7
SL4,PH1,1883,2
SL4,PH2,1883,1
SL4,PHI,1883,1
SL4,PT1,1883,2
SL4,SL2,1883,1
SL4,SL3,1883,3
SL4,SR1,1883,1
SL4,TRN,1883,1
BL2,BFN,1884,1
BL2,BL1,1884,2
BL2,BLU,1884,2
BL2,BR1,1884,1
BL2,BR2,1884,3
BL2,BSN,1884,1
BL2,CHN,1884,21
BL2,CHU,1884,2
BL2,CL2,1884,3
BL2,CN1,1884,3
BL2,CN2,1884,7
BL2,DTN,1884,4
BL2,ELI,1884,1
BL2,HAR,1884,2
BL2,HR1,1884,1
BL2,LS1,1884,2
BL2,LS2,1884,1
BL2,NH1,1884,2
BL2,PH2,1884,1
BL2,PHI,1884,4
BL2,PRO,1884,6
BL2,PT1,1884,1
BL2,SLU,1884,1
BL2,SR1,1884,1
BL2,TRN,1884,7
BL2,TRO,1884,1
BL2,WIL,1884,3
BL2,WOR,1884,3
PT1,BFN,1884,3
PT1,BL2,1884,9
PT1,BLU,1884,5
PT1,BR2,1884,5
PT1,BR3,1884,2
PT1,BSN,1884,4
PT1,CH2,1884,2
PT1,CHN,1884,11
PT1,CHU,1884,1
PT1,CL1,1884,2
PT1,CL2,1884,2
PT1,CN1,1884,5
PT1,CN2,1884,1
PT1,DTN,1884,5
PT1,HAR,1884,4
PT1,HR1,1884,2
PT1,IN1,1884,1
PT1,KCU,1884,2
PT1,ML2,1884,2
PT1,NY2,1884,2
PT1,PH1,1884,2
PT1,PH4,1884,5
PT1,PHI,1884,8
PT1,PRO,1884,2
PT1,RIC,1884,1
PT1,SL1,1884,1
PT1,SL2,1884,1
PT1,SL3,1884,3
PT1,SL4,1884,4
PT1,SR1,1884,2
PT1,TRN,1884,5
PT1,WOR,1884,5
PT1,WSU,1884,2
WSU,BFN,1884,4
WSU,BL1,1884,1
WSU,BL2,1884,8
WSU,BLU,1884,1
WSU,BSU,1884,2
WSU,CH2,1884,1
WSU,CHU,1884,4
WSU,CL2,1884,6
WSU,CN2,1884,1
WSU,CNU,1884,2
WSU,DTN,1884,1
WSU,IN2,1884,1
WSU,KCU,1884,5
WSU,LS2,1884,1
WSU,PHI,1884,1
WSU,PHU,1884,4
WSU,PT1,1884,2
WSU,SL4,1884,2
WSU,TL1,1884,1
WSU,TRN,1884,2
WSU,WIL,1884,3
WSU,WOR,1884,1
WSU,WS3,1884,1
WSU,WS4,1884,1
WSU,WS5,1884,1
WSU,WS7,1884,3
KCU,ALT,1884,7
KCU,BL1,1884,1
KCU,BL2,1884,1
KCU,BL4,1884,1
KCU,BLU,1884,10
KCU,BSU,1884,1
KCU,CHU,1884,17
KCU,CL2,1884,6
KCU,CL5,1884,4
KCU,CN1,1884,7
KCU,CN2,1884,5
KCU,CNU,1884,2
KCU,DTN,1884,1
KCU,IN2,1884,1
KCU,LS2,1884,2
KCU,ML2,1884,2
KCU,NH1,1884,2
KCU,PH4,1884,6
KCU,PHU,1884,6
KCU,PRO,1884,4
KCU,PT1,1884,9
KCU,RIC,1884,1
KCU,SL1,1884,1
KCU,SL4,1884,8
KCU,SLU,1884,3
KCU,SPU,1884,2
KCU,WIL,1884,7
KCU,WOR,1884,3
KCU,WS6,1884,1
KCU,WS7,1884,1
KCU,WSU,1884,5
SL4,BFN,1884,4
SL4,BLU,1884,1
SL4,BSN,1884,7
SL4,CHN,1884,8
SL4,CHU,1884,2
SL4,CL1,1884,1
SL4,CL2,1884,3
SL4,CL5,1884,2
SL4,CN1,1884,3
SL4,CN2,1884,5
SL4,DTN,1884,2
SL4,IN1,1884,1
SL4,KCU,1884,4
SL4,LS1,1884,1
SL4,NY1,1884,4
SL4,NY2,1884,1
SL4,PH2,1884,4
SL4,PHI,1884,1
SL4,PRO,1884,2
SL4,PT1,1884,2
SL4,RC1,1884,1
SL4,RIC,1884,1
SL4,SLU,1884,2
SL4,WS7,1884,1
PHI,BFN,1884,9
PHI,BL1,1884,2
PHI,BR2,1884,2
PHI,BR3,1884,1
PHI,BS1,1884,3
PHI,BSN,1884,4
PHI,CHN,1884,3
PHI,CHU,1884,4
PHI,CL2,1884,3
PHI,CN1,1884,11
PHI,HAR,1884,1
PHI,HR1,1884,2
PHI,NY2,1884,1
PHI,PH4,1884,5
PHI,PHU,1884,2
PHI,PRO,1884,6
PHI,SL3,1884,1
PHI,SR1,1884,4
PHI,WIL,1884,6
LS2,BFN,1884,4
LS2,BL1,1884,1
LS2,BL2,1884,3
LS2,BS1,1884,1
LS2,CL2,1884,1
LS2,CN1,1884,4
LS2,CN2,1884,8
LS2,DTN,1884,1
LS2,LS1,1884,3
LS2,NH1,1884,1
LS2,NY2,1884,1
LS2,PH4,1884,1
LS2,PT1,1884,9
LS2,SLU,1884,1
LS2,TRN,1884,1
LS2,WOR,1884,2
LS2,WS5,1884,1
CHN,BL2,1884,4
CHN,BLU,1884,4
CHN,CN1,1884,4
CHN,DTN,1884,1
CHN,IN1,1884,3
CHN,ML2,1884,1
CHN,NH1,1884,2
CHN,PH1,1884,8
CHN,RC1,1884,2
CHN,SL1,1884,1
CHN,SL4,1884,1
CHN,TRN,1884,6
CHN,WOR,1884,4
BSN,BFN,1884,5
BSN,BR2,1884,2
BSN,CL1,1884,2
BSN,CL2,1884,1
BSN,DTN,1884,1
BSN,HAR,1884,2
BSN,HR1,1884,1
BSN,IN2,1884,3
BSN,LS1,1884,1
BSN,NY2,1884,1
BSN,PH1,1884,4
BSN,PH2,1884,1
BSN,PH4,1884,1
BSN,PHN,1884,1
BSN,SL4,1884,4
CL2,ALT,1884,3
CL2,BFN,1884,1
CL2,BR2,1884,1
CL2,BSN,1884,1
CL2,CHU,1884,1
CL2,CN1,1884,1
CL2,CNU,1884,7
CL2,DTN,1884,1
CL2,IN1,1884,4
CL2,KCU,1884,1
CL2,PH4,1884,2
CL2,PHN,1884,1
CL2,PT1,1884,1
CL2,SL4,1884,2
CL2,TRN,1884,5
CL2,WIL,1884,1
CL2,WOR,1884,6
CL2,WS7,1884,1
PRO,BFN,1884,2
PRO,BR2,1884,4
PRO,BSN,1884,2
PRO,CH2,1884,4
PRO,CHN,1884,5
PRO,CHU,1884,4
PRO,CL2,1884,2
PRO,HAR,1884,1
PRO,NY2,1884,5
PRO,NY3,1884,1
PRO,PHI,1884,4
PRO,PT1,1884,4
PRO,SLU,1884,8
PRO,SR1,1884,1
PRO,WOR,1884,6
PRO,WS4,1884,2
PRO,WS5,1884,2
TL1,BFN,1884,4
TL1,CHN,1884,4
TL1,CL2,1884,1
TL1,DTN,1884,4
TL1,LS2,1884,4
TL1,PH4,1884,1
TL1,PT1,1884,3
TL1,SL1,1884,2
TL1,SL4,1884,10
TL1,SPU,1884,1
TL1,WS7,1884,1
TL1,WSU,1884,1
PH4,BFN,1884,1
PH4,BL1,1884,4
PH4,BLU,1884,4
PH4,BSN,1884,11
PH4,CHU,1884,4
PH4,CL2,1884,6
PH4,CN1,1884,5
PH4,DTN,1884,9
PH4,FW1,1884,4
PH4,IN2,1884,1
PH4,NY2,1884,12
PH4,NY3,1884,4
PH4,PH1,1884,4
PH4,PHI,1884,14
PH4,PHN,1884,4
PH4,PHU,1884,1
PH4,PRO,1884,11
PH4,PT1,1884,15
PH4,RIC,1884,1
PH4,SLU,1884,4
PH4,SR1,1884,1
PH4,WOR,1884,16
CHU,ALT,1884,6
CHU,BFN,1884,5
CHU,BL2,1884,12
CHU,BLU,1884,13
CHU,BSN,1884,4
CHU,CH2,1884,1
CHU,CL1,1884,1
CHU,CL2,1884,15
CHU,CL5,1884,2
CHU,CN1,1884,6
CHU,CN2,1884,2
CHU,CNU,1884,1
CHU,DTN,1884,5
CHU,KCU,1884,17
CHU,LS2,1884,2
CHU,ML2,1884,3
CHU,PH1,1884,2
CHU,PH4,1884,4
CHU,PHI,1884,5
CHU,PRO,1884,9
CHU,PT1,1884,11
CHU,SL1,1884,1
CHU,SL2,1884,1
CHU,SL3,1884,3
CHU,SL4,1884,3
CHU,SLU,1884,1
CHU,SPU,1884,1
CHU,TRN,1884,4
CHU,WOR,1884,2
CHU,WSU,1884,4
BLU,ALT,1884,1
BLU,BFN,1884,1
BLU,BL1,1884,1
BLU,BL2,1884,6
BLU,BL4,1884,1
BLU,CH2,1884,1
BLU,CHN,1884,4
BLU,CHU,1884,13
BLU,CL1,1884,1
BLU,CL2,1884,3
BLU,CL5,1884,2
BLU,CN1,1884,5
BLU,CN2,1884,3
BLU,DTN,1884,4
BLU,IN2,1884,1
BLU,KCU,1884,10
BLU,ML2,1884,2
BLU,PH1,1884,4
BLU,PH2,1884,1
BLU,PH4,1884,9
BLU,PRO,1884,2
BLU,PT1,1884,10
BLU,RIC,1884,1
BLU,SL1,1884,1
BLU,SL2,1884,2
BLU,SL3,1884,4
BLU,SL4,1884,7
BLU,TRN,1884,2
BLU,WOR,1884,1
BLU,WS6,1884,1
BLU,WSU,1884,1
IN2,BFN,1884,3
IN2,BLU,1884,1
IN2,BR1,1884,1
IN2,BR2,1884,4
IN2,BR3,1884,1
IN2,BSN,1884,23
IN2,BSU,1884,4
IN2,CL1,1884,1
IN2,CL5,1884,2
IN2,CN2,1884,2
IN2,HAR,1884,5
IN2,HR1,1884,4
IN2,KCU,1884,1
IN2,LS2,1884,1
IN2,NH1,1884,2
IN2,NY2,1884,2
IN2,NY3,1884,1
IN2,PH2,1884,1
IN2,PH4,1884,4
IN2,PT1,1884,6
IN2,TRN,1884,1
IN2,WOR,1884,6
IN2,WS7,1884,4
IN2,WSU,1884,1
PHU,ALT,1884,2
PHU,BL2,1884,7
PHU,BR3,1884,2
PHU,BSU,1884,2
PHU,CH2,1884,2
PHU,CN1,1884,2
PHU,CN2,1884,1
PHU,DTN,1884,1
PHU,KCU,1884,6
PHU,LS2,1884,5
PHU,ML2,1884,4
PHU,NH1,1884,3
PHU,NY2,1884,1
PHU,NY3,1884,1
PHU,PH1,1884,5
PHU,PH2,1884,8
PHU,PH4,1884,10
PHU,PHI,1884,4
PHU,PHN,1884,3
PHU,SR1,1884,1
PHU,WIL,1884,4
PHU,WOR,1884,1
PHU,WSU,1884,4
WIL,ALT,1884,4
WIL,BL2,1884,5
WIL,BR3,1884,1
WIL,BSU,1884,4
WIL,CL2,1884,5
WIL,CN1,1884,1
WIL,IN1,1884,4
WIL,KCU,1884,7
WIL,LS2,1884,1
WIL,PH4,1884,5
WIL,PHI,1884,6
WIL,PHU,1884,4
WIL,PRO,1884,1
WIL,PT1,1884,4
WIL,WS6,1884,1
WIL,WSU,1884,3
SLU,BFN,1884,4
SLU,BL2,1884,6
SLU,BSN,1884,1
SLU,BSU,1884,1
SLU,CHN,1884,6
SLU,CHU,1884,1
SLU,CL2,1884,19
SLU,CN1,1884,2
SLU,DTN,1884,2
SLU,HR1,1884,1
SLU,IN1,1884,1
SLU,KCU,1884,3
SLU,LS1,1884,1
SLU,LS2,1884,4
SLU,NY2,1884,1
SLU,PH2,1884,1
SLU,PH4,1884,4
SLU,PHI,1884,1
SLU,PRO,1884,14
SLU,PT1,1884,9
SLU,SL3,1884,1
SLU,SL4,1884,15
SLU,TRN,1884,1
SLU,WOR,1884,6
MLU,BFN,1884,4
MLU,BL2,1884,1
MLU,CL2,1884,1
MLU,DTN,1884,1
CNU,BFN,1884,1
CNU,BL2,1884,1
CNU,BSN,1884,2
CNU,CHN,1884,6
CNU,CHU,1884,1
CNU,CL2,1884,46
CNU,CL5,1884,1
CNU,DTN,1884,10
CNU,HAR,1884,2
CNU,HR1,1884,1
CNU,IN1,1884,4
CNU,KCU,1884,2
CNU,LS2,1884,2
CNU,NY4,1884,1
CNU,PH4,1884,4
CNU,PHI,1884,2
CNU,PRO,1884,5
CNU,PT1,1884,2
CNU,SL2,1884,4
CNU,SL3,1884,4
CNU,SL4,1884,2
CNU,TRN,1884,7
CNU,WOR,1884,2
CNU,WSU,1884,2
SPU,ALT,1884,4
SPU,CHU,1884,1
SPU,CL2,1884,1
SPU,KCU,1884,2
SPU,NY1,1884,4
SPU,TL1,1884,1
WS7,BSU,1884,1
WS7,CL2,1884,1
WS7,CN2,1884,1
WS7,DTN,1884,1
WS7,IN2,1884,4
WS7,KCU,1884,1
WS7,LS2,1884,1
WS7,NY1,1884,2
WS7,PHI,1884,5
WS7,PRO,1884,2
WS7,PT1,1884,6
WS7,RIC,1884,3
WS7,SL4,1884,1
WS7,TL1,1884,1
WS7,TRN,1884,1
WS7,WSU,1884,3
CL5,BFN,1884,1
CL5,BL2,1884,4
CL5,BSN,1884,2
CL5,CL2,1884,3
CL5,CN1,1884,1
CL5,CN2,1884,2
CL5,DTN,1884,6
CL5,LS2,1884,1
CL5,PH1,1884,1
CL5,PH4,1884,7
CL5,PRO,1884,1
CL5,PT1,1884,1
CL5,SL4,1884,1
CL5,SR1,1884,2
CL5,TRN,1884,5
CL5,WOR,1884,10
DTN,BFN,1884,5
DTN,BL2,1884,4
DTN,BSU,1884,4
DTN,CHN,1884,1
DTN,CL2,1884,1
DTN,LS2,1884,1
DTN,ML2,1884,1
DTN,WOR,1884,2
DTN,WS7,1884,1
DTN,WSU,1884,1
NY4,BFN,1884,5
NY4,BL2,1884,1
NY4,BR1,1884,1
NY4,CL2,1884,1
NY4,CL5,1884,1
NY4,DTN,1884,2
NY4,HR1,1884,2
NY4,IN1,1884,1
NY4,LS1,1884,1
NY4,LS2,1884,1
NY4,ML2,1884,1
NY4,NY1,1884,4
NY4,NY2,1884,3
NY4,PRO,1884,1
NY4,SR1,1884,1
NY4,TRN,1884,18
NY4,TRO,1884,1
NY4,WOR,1884,1
NY4,WS6,1884,1
NY1,ALT,1884,5
NY1,CHN,1884,4
NY1,CL2,1884,2
NY1,DTN,1884,2
NY1,NY4,1884,1
NY1,PRO,1884,24
NY1,SL3,1884,2
NY1,SPU,1884,4
NY1,SR1,1884,4
NY1,TRN,1884,30
NY1,WOR,1884,2
NY1,WS7,1884,1
BR3,BFN,1884,2
BR3,BL2,1884,1
BR3,BR2,1884,6
BR3,CHN,1884,3
BR3,CL2,1884,2
BR3,CN1,1884,2
BR3,ELI,1884,1
BR3,HAR,1884,4
BR3,HR1,1884,1
BR3,IN1,1884,1
BR3,IN2,1884,1
BR3,NH1,1884,3
BR3,NY2,1884,3
BR3,PH3,1884,1
BR3,PH4,1884,2
BR3,PHI,1884,2
BR3,PHN,1884,1
BR3,PHU,1884,2
BR3,PRO,1884,1
BR3,PT1,1884,3
BR3,SL3,1884,1
BR3,SL4,1884,1
BR3,TRN,1884,4
BR3,WIL,1884,1
BR3,WOR,1884,4
CN2,BFN,1884,2
CN2,BL1,1884,1
CN2,BSN,1884,10
CN2,CHN,1884,2
CN2,CL2,1884,1
CN2,CL5,1884,1
CN2,CN1,1884,19
CN2,DTN,1884,6
CN2,HR1,1884,1
CN2,KEO,1884,1
CN2,LS1,1884,3
CN2,LS2,1884,4
CN2,NY2,1884,1
CN2,PH2,1884,5
CN2,PT1,1884,1
CN2,RC1,1884,1
CN2,SL4,1884,2
CN2,SR1,1884,2
CN2,TRN,1884,1
CN2,WOR,1884,1
CN2,WS5,1884,1
CN2,WS7,1884,1
CN2,WSU,1884,1
ALT,BL2,1884,6
ALT,BLU,1884,1
ALT,BSN,1884,4
ALT,CHU,1884,6
ALT,CL2,1884,3
ALT,DTN,1884,4
ALT,KCU,1884,7
ALT,LS2,1884,2
ALT,NY1,1884,5
ALT,PHU,1884,2
ALT,PT1,1884,4
ALT,SPU,1884,4
ALT,WIL,1884,4
BSU,BFN,1884,8
BSU,BL2,1884,1
BSU,BR2,1884,4
BSU,BSN,1884,28
BSU,CHN,1884,2
BSU,CN1,1884,1
BSU,DTN,1884,11
BSU,HAR,1884,4
BSU,HR1,1884,4
BSU,IN2,1884,4
BSU,KCU,1884,1
BSU,LS2,1884,2
BSU,MID,1884,1
BSU,PH1,1884,2
BSU,PH2,1884,1
BSU,PHU,1884,2
BSU,PRO,1884,10
BSU,SLU,1884,1
BSU,TRN,1884,1
BSU,WIL,1884,4
BSU,WOR,1884,7
BSU,WS7,1884,1
BSU,WSU,1884,2
BFN,BL1,1884,3
BFN,BL2,1884,1
BFN,BS1,1884,9
BFN,BSN,1884,9
BFN,CH2,1884,2
BFN,CHN,1884,3
BFN,CL1,1884,2
BFN,CN1,1884,3
