county,lat,lon,prop_housing,median_income,avg_duration,median_age,same_house,same_county,same_state,car_alone,carpool,public_transit,walked,transit_other,work_at_home,region
Gloucester County,37.393229,-76.560013,22.675634065310753,61705.0,36.82979880369766,43.3,95.0,2.0,1.0,80.0,14.0,1.0,0.0,3.0,2.0,coastal_virginia
Gloucester County,37.398428,-76.46435,19.956871809987746,64459.0,27.958115183246072,43.5,92.0,5.0,2.0,86.0,5.0,1.0,1.0,0.0,7.0,coastal_virginia
Gloucester County,37.268757,-76.51176,20.0546539512576,53793.0,23.890292313244316,40.6,85.0,10.0,3.0,85.0,11.0,0.0,0.0,3.0,1.0,coastal_virginia
Gloucester County,37.32583,-76.562967,25.49455434541009,53988.0,32.43870237646171,39.3,79.0,4.0,9.0,85.0,12.0,0.0,2.0,1.0,0.0,coastal_virginia
Gloucester County,37.330958,-76.458108,20.040421231783853,56406.0,30.55662188099808,48.9,98.0,0.0,0.0,92.0,5.0,0.0,0.0,1.0,2.0,coastal_virginia
Gloucester County,37.279288,-76.401372,22.262524156384718,67270.0,32.02063106796116,45.1,94.0,2.0,2.0,76.0,12.0,0.0,3.0,3.0,6.0,coastal_virginia
Goochland County,37.640789,-77.684683,17.610402222881653,111207.0,22.871116225546604,51.2,94.0,1.0,4.0,81.0,7.0,1.0,0.0,0.0,10.0,greater_richmond_area
Goochland County,37.674747000000004,-77.79574,15.877882097464393,93942.0,25.619118375433384,50.1,95.0,1.0,3.0,90.0,4.0,0.0,0.0,2.0,3.0,greater_richmond_area
Goochland County,37.655903,-77.862161,8.448024354664806,63068.0,26.314102564102566,37.2,87.0,1.0,10.0,64.0,26.0,0.0,2.0,0.0,8.0,greater_richmond_area
Goochland County,37.722407,-77.949988,17.842524421661064,76469.0,35.31307213474918,44.2,96.0,2.0,1.0,84.0,10.0,0.0,1.0,0.0,6.0,greater_richmond_area
Goochland County,37.783072,-78.054654,21.032667342467544,61162.0,41.023809523809526,45.8,87.0,4.0,7.0,88.0,5.0,1.0,0.0,0.0,5.0,greater_richmond_area
Grayson County,36.732182,-81.033616,22.57590391802797,23813.0,24.212233549582947,49.9,94.0,3.0,2.0,84.0,13.0,0.0,2.0,0.0,1.0,western_virginia
Grayson County,36.604635,-80.977331,22.763783026284308,29257.0,23.115985576923077,42.4,84.0,12.0,3.0,88.0,10.0,0.0,0.0,0.0,2.0,greater_roanoke_area
Grayson County,36.664264,-81.106106,15.303241717233995,30817.0,27.763347763347763,46.9,88.0,10.0,2.0,88.0,8.0,1.0,1.0,1.0,1.0,western_virginia
Grayson County,36.673711,-81.271129,15.508704182367413,32111.0,30.985169491525422,49.4,88.0,7.0,3.0,74.0,18.0,3.0,3.0,0.0,3.0,western_virginia
Grayson County,36.630443,-81.467461,12.331951885171332,29679.0,31.682960893854748,52.9,96.0,2.0,1.0,80.0,11.0,1.0,6.0,0.0,3.0,western_virginia
Greene County,38.351056,-78.445778,24.246393281584066,51917.0,35.13779527559055,40.3,87.0,4.0,3.0,76.0,19.0,0.0,1.0,2.0,2.0,northern_virginia
Greene County,38.283516,-78.528467,21.829565217391306,57500.0,31.226533166458072,38.9,91.0,4.0,3.0,84.0,12.0,0.0,0.0,2.0,2.0,northern_virginia
Greene County,38.233283,-78.387593,21.83776079813136,75777.0,26.85105876754699,40.0,89.0,0.0,6.0,81.0,12.0,1.0,1.0,0.0,6.0,northern_virginia
Greensville County,36.781386,-77.564298,21.39100807347604,40503.0,19.184076792772444,42.5,91.0,2.0,6.0,86.0,9.0,0.0,1.0,2.0,2.0,greater_richmond_area
Greensville County,36.608963,-77.55666,18.402978031772662,38146.0,26.338414634146343,41.0,86.0,3.0,10.0,84.0,11.0,1.0,1.0,1.0,2.0,greater_richmond_area
Halifax County,36.881131,-78.779809,18.77723491350852,30292.0,29.071925754060324,45.9,90.0,6.0,2.0,83.0,9.0,2.0,0.0,1.0,5.0,greater_richmond_area
Halifax County,36.940916,-79.004777,14.620633047760734,38986.0,32.687529861442904,43.2,91.0,6.0,1.0,86.0,8.0,1.0,1.0,5.0,1.0,greater_roanoke_area
Halifax County,36.809863,-79.074174,17.76214019230186,32969.0,31.59618008185539,44.7,92.0,6.0,2.0,80.0,12.0,1.0,3.0,1.0,2.0,greater_roanoke_area
Halifax County,36.658739,-79.10552,16.504048162756902,38536.0,27.29695431472081,45.9,89.0,6.0,2.0,82.0,13.0,0.0,2.0,2.0,1.0,greater_roanoke_area
Halifax County,36.594671,-78.965157,17.699519780471075,34984.0,19.439147504206392,47.9,97.0,1.0,0.0,87.0,8.0,0.0,1.0,0.0,4.0,greater_richmond_area
Halifax County,36.666064,-78.770512,16.2258671173852,42007.0,23.816300129366105,48.5,93.0,5.0,1.0,85.0,6.0,0.0,1.0,6.0,2.0,greater_richmond_area
Halifax County,36.802749,-78.873042,16.210034783437365,41974.0,20.08823529411765,45.6,94.0,2.0,4.0,83.0,5.0,0.0,3.0,3.0,5.0,greater_richmond_area
Halifax County,36.730773,-78.961321,19.942930607381392,31891.0,18.383738225086763,43.1,89.0,6.0,4.0,86.0,6.0,0.0,0.0,4.0,4.0,greater_richmond_area
Halifax County,36.715211,-78.900069,24.497979767293497,32917.0,16.137742718446603,41.0,87.0,9.0,1.0,72.0,8.0,0.0,1.0,10.0,9.0,greater_richmond_area
Hanover County,37.886036,-77.584976,18.19707040072272,77485.0,31.77506288178225,45.6,92.0,1.0,2.0,79.0,10.0,0.0,2.0,3.0,6.0,greater_richmond_area
Hanover County,37.807814,-77.685411,20.81649402489523,80417.0,34.73935389133627,44.8,94.0,0.0,3.0,83.0,4.0,1.0,0.0,2.0,10.0,greater_richmond_area
Hanover County,37.731824,-77.670636,18.19489559164733,86200.0,29.172131147540988,47.0,93.0,2.0,1.0,84.0,6.0,0.0,0.0,1.0,9.0,greater_richmond_area
Hanover County,37.723486,-77.53118,17.85987122121576,73304.0,23.690103000447827,40.7,89.0,3.0,5.0,86.0,7.0,1.0,1.0,0.0,6.0,greater_richmond_area
Hanover County,37.772082,-77.522019,17.39798072862682,78147.0,30.131832797427652,49.8,94.0,4.0,1.0,88.0,3.0,0.0,0.0,2.0,7.0,greater_richmond_area
Hanover County,37.775985,-77.471476,26.875699888017916,41971.0,23.130177514792898,26.5,77.0,4.0,13.0,67.0,6.0,0.0,18.0,4.0,6.0,greater_richmond_area
Hanover County,37.744263,-77.473174,25.166312809624912,42390.0,17.917460317460318,41.0,92.0,2.0,3.0,82.0,4.0,0.0,8.0,2.0,4.0,greater_richmond_area
Hanover County,37.753463000000004,-77.405371,18.529576413509982,85744.0,22.143356643356643,44.8,89.0,5.0,4.0,81.0,9.0,0.0,2.0,0.0,9.0,greater_richmond_area
Hanover County,37.724448,-77.339697,18.925124272753617,89722.0,24.87380330722367,44.6,87.0,5.0,6.0,79.0,6.0,2.0,5.0,2.0,6.0,greater_richmond_area
Hanover County,37.721056,-77.435259,18.73978800955214,95476.0,20.21034180543383,43.2,97.0,1.0,2.0,87.0,4.0,1.0,0.0,3.0,6.0,greater_richmond_area
Hanover County,37.675504,-77.401788,16.679494725404084,132522.0,25.131850020601565,38.3,93.0,4.0,2.0,89.0,5.0,1.0,0.0,1.0,5.0,greater_richmond_area
Hanover County,37.682214,-77.420415,17.730569948186528,115800.0,24.775828460038987,39.5,88.0,3.0,8.0,85.0,6.0,0.0,0.0,1.0,8.0,greater_richmond_area
Hanover County,37.664654,-77.425151,19.1971722260594,98452.0,24.777556440903055,40.5,96.0,1.0,3.0,86.0,3.0,0.0,0.0,1.0,9.0,greater_richmond_area
Hanover County,37.64825,-77.372425,19.998220346523958,78667.0,21.735255570117957,43.8,91.0,6.0,1.0,85.0,8.0,1.0,1.0,1.0,5.0,greater_richmond_area
Hanover County,37.622608,-77.353192,27.80209030530814,58269.0,28.362379807692307,43.6,84.0,5.0,10.0,89.0,7.0,0.0,0.0,1.0,4.0,greater_richmond_area
Hanover County,37.647046,-77.316798,19.529811971387964,85838.0,25.146282973621105,37.1,91.0,1.0,5.0,87.0,7.0,1.0,1.0,1.0,3.0,greater_richmond_area
Hanover County,37.61245,-77.382614,24.353537608009436,62726.0,27.043230016313213,44.0,84.0,12.0,3.0,80.0,9.0,0.0,0.0,5.0,6.0,greater_richmond_area
Hanover County,37.588074,-77.323295,26.475679712161842,58922.0,23.186587591240876,44.3,86.0,5.0,8.0,86.0,6.0,0.0,1.0,2.0,4.0,greater_richmond_area
Hanover County,37.584968,-77.343367,24.590355349706144,51386.0,23.206494165398276,31.5,87.0,8.0,4.0,93.0,6.0,0.0,0.0,0.0,1.0,greater_richmond_area
Hanover County,37.591067,-77.29676,22.439751024099593,75188.0,25.56887298747764,39.3,95.0,1.0,3.0,90.0,4.0,0.0,0.0,1.0,4.0,greater_richmond_area
Hanover County,37.678774,-77.258792,19.990239656013824,75817.0,28.763874873864783,44.9,90.0,6.0,2.0,82.0,13.0,0.0,1.0,0.0,4.0,greater_richmond_area
Hanover County,37.600714,-77.251633,20.1320625056022,66938.0,26.861736334405144,47.4,93.0,4.0,3.0,87.0,6.0,0.0,1.0,1.0,6.0,greater_richmond_area
Hanover County,37.624057,-77.179044,19.113026013152353,92607.0,29.99644128113879,44.1,94.0,0.0,4.0,79.0,8.0,2.0,0.0,0.0,12.0,greater_richmond_area
Henrico County,37.61034,-77.549862,20.191189115370996,59313.0,16.574477351916375,41.1,69.0,13.0,12.0,82.0,5.0,2.0,2.0,0.0,8.0,greater_richmond_area
Henrico County,37.617355,-77.568294,23.35665304426127,43311.0,19.54700854700855,35.9,77.0,11.0,5.0,66.0,25.0,1.0,2.0,1.0,5.0,greater_richmond_area
Henrico County,37.600845,-77.578916,23.215787770947912,46365.0,21.67369901547117,37.4,88.0,8.0,3.0,81.0,12.0,1.0,3.0,0.0,3.0,greater_richmond_area
Henrico County,37.58904,-77.595999,18.31884356191162,77756.0,21.152811407048695,41.6,81.0,7.0,8.0,76.0,4.0,0.0,2.0,2.0,14.0,greater_richmond_area
Henrico County,37.56697,-77.593272,11.97091417140317,188958.0,19.732061762034515,46.0,89.0,3.0,7.0,84.0,3.0,0.0,6.0,0.0,7.0,greater_richmond_area
Henrico County,37.578776,-77.566791,15.327586206896552,139200.0,20.856510745891278,44.3,90.0,5.0,6.0,83.0,7.0,0.0,0.0,0.0,9.0,greater_richmond_area
Henrico County,37.603884,-77.615918,27.634316485130338,49026.0,25.915032679738562,48.6,80.0,17.0,2.0,84.0,8.0,1.0,1.0,2.0,3.0,greater_richmond_area
Henrico County,37.614882,-77.593655,18.3726131085498,75569.0,19.071477428180575,45.1,86.0,11.0,3.0,79.0,9.0,2.0,2.0,1.0,7.0,greater_richmond_area
Henrico County,37.657733,-77.574191,18.37270341207349,91440.0,21.79096411586684,36.0,86.0,4.0,3.0,85.0,7.0,1.0,0.0,2.0,4.0,greater_richmond_area
Henrico County,37.64709,-77.639433,16.22179373599458,95945.0,22.521333333333335,39.7,83.0,9.0,2.0,85.0,6.0,3.0,0.0,0.0,6.0,greater_richmond_area
Henrico County,37.644886,-77.625414,17.372830914335424,109205.0,20.842555331991953,36.4,88.0,6.0,3.0,89.0,7.0,0.0,0.0,0.0,4.0,greater_richmond_area
Henrico County,37.627081,-77.623315,20.022308979364194,107580.0,22.600086095566077,39.4,92.0,4.0,2.0,83.0,7.0,0.0,0.0,1.0,9.0,greater_richmond_area
Henrico County,37.616904,-77.643494,28.611222586813344,42361.0,25.954043048283886,30.6,75.0,8.0,13.0,79.0,14.0,1.0,0.0,0.0,5.0,greater_richmond_area
Henrico County,37.61611,-77.6223,18.14161936062145,83675.0,22.670652715495766,48.6,93.0,4.0,3.0,87.0,3.0,1.0,1.0,2.0,7.0,greater_richmond_area
Henrico County,37.630852,-77.560389,21.73699627899612,63155.0,22.28887744593203,30.0,77.0,8.0,6.0,86.0,9.0,1.0,0.0,0.0,4.0,greater_richmond_area
Henrico County,37.633175,-77.55097,22.772971709141924,51324.0,18.20506804317222,30.3,56.0,17.0,9.0,80.0,14.0,0.0,0.0,1.0,4.0,greater_richmond_area
Henrico County,37.630152,-77.590242,21.965870483523016,77411.0,21.747311827956988,44.6,90.0,4.0,4.0,84.0,11.0,0.0,1.0,0.0,4.0,greater_richmond_area
Henrico County,37.644273,-77.603383,17.408506429277942,100089.0,20.070093457943926,33.7,66.0,16.0,6.0,80.0,13.0,0.0,0.0,0.0,6.0,greater_richmond_area
Henrico County,37.677353,-77.604022,19.222054678803477,126667.0,20.004323763403665,34.4,77.0,9.0,9.0,89.0,4.0,0.0,0.0,0.0,5.0,greater_richmond_area
Henrico County,37.697723,-77.6139,17.70242936682081,139913.0,22.951705504896996,42.2,88.0,3.0,5.0,88.0,3.0,0.0,1.0,1.0,7.0,greater_richmond_area
Henrico County,37.594185,-77.557041,17.95050624083115,83162.0,16.934220830070476,37.9,94.0,5.0,1.0,84.0,6.0,0.0,1.0,2.0,6.0,greater_richmond_area
Henrico County,37.586965,-77.543516,18.386304161089914,100118.0,18.484578884934756,42.3,93.0,3.0,3.0,86.0,4.0,0.0,5.0,1.0,5.0,greater_richmond_area
Henrico County,37.58233,-77.502471,18.962962962962962,70875.0,18.125,52.3,84.0,5.0,9.0,77.0,11.0,0.0,1.0,1.0,9.0,greater_richmond_area
Henrico County,37.589776,-77.517568,20.833759217346863,68485.0,18.25566343042071,38.3,92.0,3.0,5.0,87.0,5.0,0.0,1.0,1.0,7.0,greater_richmond_area
Henrico County,37.601611,-77.526546,28.316282627402238,52295.0,22.681123706259243,29.8,74.0,14.0,8.0,78.0,14.0,3.0,1.0,4.0,1.0,greater_richmond_area
Henrico County,37.618598,-77.53399,26.302211544142263,50779.0,20.36611437733832,38.0,82.0,9.0,4.0,84.0,11.0,0.0,1.0,1.0,3.0,greater_richmond_area
Henrico County,37.607039,-77.502693,26.846021751574128,41928.0,16.96923076923077,33.6,74.0,13.0,10.0,75.0,18.0,0.0,2.0,3.0,2.0,greater_richmond_area
Henrico County,37.676243,-77.518092,21.723218486955613,76508.0,21.76803691275168,42.4,86.0,7.0,4.0,87.0,5.0,1.0,1.0,1.0,5.0,greater_richmond_area
Henrico County,37.642919,-77.545776,24.181416757100624,53446.0,18.26271186440678,34.0,80.0,10.0,7.0,76.0,21.0,1.0,0.0,1.0,1.0,greater_richmond_area
Henrico County,37.6264,-77.518298,26.781538461538464,48750.0,18.150921658986174,33.4,58.0,22.0,17.0,89.0,9.0,0.0,1.0,0.0,0.0,greater_richmond_area
Henrico County,37.617033,-77.511538,32.517198906480004,33287.0,20.18952299829642,32.0,69.0,21.0,9.0,72.0,21.0,2.0,4.0,1.0,1.0,greater_richmond_area
Henrico County,37.639267,-77.527772,26.64784990868338,48184.0,20.94191270860077,29.5,66.0,17.0,14.0,86.0,10.0,0.0,2.0,0.0,2.0,greater_richmond_area
Henrico County,37.633554,-77.518149,34.56556679587785,31731.0,20.663117134559535,29.4,56.0,27.0,12.0,87.0,10.0,0.0,0.0,0.0,2.0,greater_richmond_area
Henrico County,37.657566,-77.534292,18.986256184716876,90950.0,19.77016478751084,44.7,92.0,5.0,2.0,87.0,6.0,0.0,0.0,1.0,6.0,greater_richmond_area
Henrico County,37.661638,-77.552397,20.44038221852929,89059.0,20.114527769061812,34.7,96.0,1.0,2.0,85.0,11.0,2.0,0.0,0.0,1.0,greater_richmond_area
Henrico County,37.595621,-77.502275,26.921792428737007,50903.0,17.463075586446568,36.3,89.0,7.0,3.0,78.0,17.0,1.0,3.0,1.0,1.0,greater_richmond_area
Henrico County,37.593472,-77.485164,23.906895801609746,55164.0,25.113636363636363,41.7,90.0,8.0,2.0,88.0,6.0,2.0,0.0,2.0,2.0,greater_richmond_area
Henrico County,37.630104,-77.496584,23.290516625400887,60179.0,18.61328125,37.3,84.0,5.0,5.0,85.0,8.0,0.0,1.0,1.0,5.0,greater_richmond_area
Henrico County,37.611568,-77.478401,30.673939169825275,43268.0,19.529853414372543,36.3,82.0,5.0,12.0,83.0,11.0,0.0,2.0,1.0,4.0,greater_richmond_area
Henrico County,37.607294,-77.463667,37.075216213855164,34341.0,18.94672131147541,46.2,89.0,6.0,4.0,84.0,13.0,1.0,1.0,0.0,1.0,greater_richmond_area
Henrico County,37.630992,-77.472403,28.434249133102163,44988.0,19.311957247828992,43.9,94.0,2.0,3.0,82.0,12.0,0.0,0.0,1.0,6.0,greater_richmond_area
Henrico County,37.619168,-77.449176,23.649323603609705,59063.0,19.618117229129663,40.1,85.0,6.0,4.0,83.0,11.0,0.0,0.0,0.0,6.0,greater_richmond_area
Henrico County,37.607409,-77.429961,30.283570892723183,33325.0,22.63684409211023,31.0,59.0,22.0,19.0,79.0,15.0,2.0,3.0,1.0,0.0,greater_richmond_area
Henrico County,37.59103,-77.423619,36.79189730302673,25473.0,21.239231278992712,27.2,81.0,6.0,13.0,81.0,6.0,11.0,0.0,1.0,0.0,greater_richmond_area
Henrico County,37.667751,-77.46902,24.08279034112687,65225.0,22.98256735340729,35.7,90.0,2.0,7.0,82.0,11.0,0.0,0.0,0.0,7.0,greater_richmond_area
Henrico County,37.640782,-77.433679,22.16831498413883,80385.0,22.796134663341647,46.7,83.0,6.0,6.0,79.0,10.0,3.0,0.0,0.0,7.0,greater_richmond_area
Henrico County,37.652041,-77.479912,25.016156729508648,54157.0,22.38496583143508,37.7,90.0,6.0,3.0,87.0,9.0,2.0,0.0,0.0,2.0,greater_richmond_area
Henrico County,37.663795,-77.497543,22.22420087258481,78617.0,20.3928283642224,40.4,90.0,6.0,3.0,90.0,5.0,0.0,0.0,1.0,3.0,greater_richmond_area
Henrico County,37.583754,-77.380517,26.18770037889828,54896.0,22.40318550905684,35.3,95.0,3.0,2.0,86.0,11.0,1.0,1.0,0.0,2.0,greater_richmond_area
Henrico County,37.572483,-77.403568,27.955736750145604,39491.0,22.630757220921154,34.8,91.0,3.0,6.0,84.0,9.0,1.0,0.0,0.0,5.0,greater_richmond_area
Henrico County,37.560373,-77.39362,30.365888792855085,41652.0,21.721556886227546,48.5,85.0,7.0,7.0,89.0,8.0,1.0,0.0,1.0,1.0,greater_richmond_area
Henrico County,37.547479,-77.37499,28.212015637881972,37601.0,25.948485903237035,39.7,81.0,9.0,6.0,74.0,21.0,1.0,0.0,1.0,3.0,greater_richmond_area
Henrico County,37.526889,-77.380028,28.812050667579598,43815.0,22.465373961218837,34.8,88.0,8.0,4.0,75.0,20.0,0.0,0.0,2.0,3.0,greater_richmond_area
Henrico County,37.558516,-77.332645,29.88338192419825,41160.0,23.602646968297936,34.6,90.0,5.0,4.0,83.0,10.0,3.0,0.0,1.0,3.0,greater_richmond_area
Henrico County,37.540413,-77.336238,30.008127878623682,36910.0,26.220692221808708,34.2,80.0,8.0,11.0,87.0,7.0,6.0,0.0,0.0,0.0,greater_richmond_area
Henrico County,37.526393,-77.349787,29.57351872989519,38548.0,22.28708133971292,39.4,80.0,11.0,6.0,81.0,14.0,2.0,2.0,0.0,2.0,greater_richmond_area
Henrico County,37.534747,-77.268246,21.846878028520006,57784.0,24.534971644612476,38.8,91.0,5.0,3.0,88.0,12.0,0.0,0.0,0.0,0.0,greater_richmond_area
Henrico County,37.49577,-77.243842,15.998555900821332,77557.0,32.055851063829785,43.9,89.0,9.0,2.0,83.0,12.0,0.0,1.0,0.0,4.0,greater_richmond_area
Henrico County,37.497016,-77.377911,24.90306932891523,58547.0,22.340862422997947,35.4,91.0,4.0,5.0,91.0,6.0,1.0,0.0,1.0,2.0,greater_richmond_area
Henrico County,37.465565,-77.333778,25.827501824582495,69879.0,26.286180187525478,42.1,89.0,7.0,3.0,86.0,9.0,0.0,0.0,1.0,3.0,greater_richmond_area
Henrico County,37.425664,-77.259484,21.36406779661017,73750.0,26.9559585492228,47.7,95.0,4.0,0.0,87.0,7.0,3.0,0.0,0.0,3.0,greater_richmond_area
Henrico County,37.428287,-77.369068,24.62985436893204,65920.0,25.404,47.1,94.0,3.0,3.0,89.0,7.0,1.0,0.0,0.0,2.0,greater_richmond_area
Henrico County,37.522472,-77.306663,25.0,50256.0,23.7289029535865,35.2,80.0,7.0,10.0,85.0,8.0,1.0,0.0,3.0,3.0,greater_richmond_area
Henry County,36.711186,-79.921517,19.27002041061352,33316.0,17.833047455688966,38.9,79.0,10.0,4.0,87.0,10.0,0.0,1.0,1.0,1.0,greater_roanoke_area
Henry County,36.733302,-79.900178,19.815804312219747,37243.0,23.412809724170174,39.8,78.0,17.0,3.0,85.0,13.0,0.0,0.0,0.0,1.0,greater_roanoke_area
Henry County,36.727624,-79.818494,16.655671149454456,39410.0,17.845709204090706,48.4,87.0,6.0,3.0,88.0,11.0,0.0,0.0,0.0,1.0,greater_roanoke_area
Henry County,36.744134,-79.719131,16.509322074102187,42158.0,28.746011486917677,42.7,94.0,5.0,1.0,85.0,10.0,0.0,0.0,3.0,3.0,greater_roanoke_area
Henry County,36.603473,-79.765999,19.36546674801708,32780.0,26.61321989528796,45.4,93.0,6.0,1.0,86.0,7.0,3.0,0.0,0.0,3.0,greater_roanoke_area
Henry County,36.624088,-79.874493,18.46252814409778,37308.0,24.495192307692307,48.3,94.0,4.0,1.0,97.0,3.0,0.0,0.0,0.0,0.0,greater_roanoke_area
Henry County,36.593431,-79.852929,17.65482943507654,38607.0,23.29605263157895,45.8,93.0,2.0,4.0,86.0,9.0,0.0,1.0,0.0,4.0,greater_roanoke_area
Henry County,36.586119,-79.959953,16.73445671121441,36141.0,25.89809384164223,49.8,91.0,5.0,3.0,91.0,7.0,1.0,0.0,0.0,1.0,greater_roanoke_area
Henry County,36.672286,-79.924779,23.04316703495067,32131.0,23.680641183723797,52.7,92.0,6.0,2.0,85.0,9.0,1.0,0.0,5.0,0.0,greater_roanoke_area
Henry County,36.653441,-80.003835,19.40556088207095,31290.0,29.260651629072683,51.2,93.0,5.0,2.0,79.0,9.0,0.0,0.0,3.0,9.0,greater_roanoke_area
Henry County,36.712806,-80.026840000000007,19.332110091743118,27250.0,23.431422722620265,42.6,88.0,7.0,5.0,92.0,8.0,0.0,0.0,0.0,0.0,greater_roanoke_area
Henry County,36.746618,-79.966984,16.78087760459012,43049.0,21.905241935483872,41.9,83.0,8.0,4.0,91.0,6.0,0.0,1.0,0.0,2.0,greater_roanoke_area
Henry County,36.766325,-80.044091,20.5229951192413,25201.0,30.558350100603622,43.4,88.0,6.0,4.0,91.0,3.0,0.0,0.0,0.0,6.0,greater_roanoke_area
Henry County,36.786889,-79.922434,17.84851811196487,36440.0,24.688320209973753,47.1,91.0,3.0,6.0,85.0,10.0,0.0,1.0,1.0,3.0,greater_roanoke_area
Highland County,38.362326,-79.568544,12.562313060817548,44132.0,23.47486033519553,58.6,91.0,3.0,4.0,69.0,9.0,0.0,14.0,1.0,6.0,northern_virginia
Isle of Wight County,37.041512,-76.658076,18.108886572069764,56591.0,29.868189806678384,46.6,95.0,0.0,4.0,87.0,10.0,0.0,0.0,0.0,2.0,coastal_virginia
Isle of Wight County,36.961083,-76.520367,21.348327879697116,84653.0,26.29922434367542,42.6,89.0,1.0,5.0,87.0,11.0,0.0,0.0,0.0,2.0,coastal_virginia
Isle of Wight County,36.986379,-76.591379,20.621785278931252,100903.0,29.743589743589745,46.1,93.0,3.0,2.0,89.0,8.0,0.0,0.0,0.0,2.0,coastal_virginia
Isle of Wight County,36.955103,-76.625525,22.275661308695103,47406.0,27.76996625421822,43.0,84.0,11.0,3.0,77.0,16.0,0.0,3.0,0.0,4.0,coastal_virginia
Isle of Wight County,36.956994,-76.583507,25.24988391700677,81838.0,28.865105008077546,43.2,92.0,3.0,3.0,92.0,4.0,0.0,1.0,0.0,3.0,coastal_virginia
Isle of Wight County,36.935807,-76.7176,20.29892248870351,60417.0,27.38480392156863,46.6,93.0,1.0,4.0,91.0,3.0,0.0,3.0,1.0,2.0,coastal_virginia
Isle of Wight County,36.843868,-76.73886,18.616104407781332,52793.0,26.901639344262296,42.5,94.0,2.0,3.0,88.0,9.0,0.0,0.0,1.0,2.0,coastal_virginia
Isle of Wight County,36.75094,-76.842465,21.67578947368421,47500.0,31.11986494091165,49.0,84.0,8.0,7.0,90.0,7.0,0.0,0.0,0.0,3.0,coastal_virginia
James City County,37.230123,-76.667059,13.963809107103792,95991.0,22.48869914615771,57.7,90.0,2.0,2.0,81.0,1.0,1.0,1.0,4.0,12.0,coastal_virginia
James City County,37.198028,-76.617645,26.83736120182887,38275.0,24.03061224489796,36.2,80.0,9.0,9.0,83.0,12.0,2.0,0.0,2.0,1.0,coastal_virginia
James City County,37.255083,-76.750364,21.759869603777656,83438.0,19.811181044057758,43.3,87.0,6.0,5.0,74.0,13.0,1.0,3.0,4.0,4.0,coastal_virginia
James City County,37.225148,-76.719522,18.141670639600534,79706.0,17.40959409594096,51.1,83.0,4.0,8.0,88.0,4.0,0.0,0.0,4.0,5.0,coastal_virginia
James City County,37.292243,-76.741204,33.76380147651299,45919.0,19.315159574468087,33.1,77.0,5.0,13.0,80.0,5.0,3.0,6.0,5.0,2.0,coastal_virginia
James City County,37.294602,-76.774247,16.553386680952222,89601.0,21.828222453222452,48.6,88.0,2.0,4.0,86.0,7.0,1.0,0.0,0.0,6.0,coastal_virginia
James City County,37.333739,-76.840083,25.072763044503343,61501.0,26.120336943441636,37.2,85.0,5.0,6.0,83.0,10.0,0.0,0.0,1.0,6.0,coastal_virginia
James City County,37.223438,-76.765786,19.024460020025746,83892.0,23.544203282159874,46.3,91.0,4.0,3.0,88.0,3.0,1.0,1.0,1.0,6.0,coastal_virginia
James City County,37.251086,-76.832836,21.29032258064516,82460.0,29.546812749003983,52.5,96.0,0.0,3.0,81.0,6.0,1.0,0.0,2.0,10.0,coastal_virginia
James City County,37.410428,-76.776811,20.205697642668607,87896.0,29.593006171025564,40.3,89.0,4.0,6.0,90.0,5.0,0.0,1.0,1.0,3.0,coastal_virginia
James City County,37.365459,-76.789692,22.069840919438736,72479.0,26.076772934287572,47.0,93.0,1.0,4.0,84.0,10.0,1.0,1.0,0.0,4.0,coastal_virginia
