date,season,team,elo
1947-11-13,1948,NYK,1374.4819
1947-11-13,1948,PHW,1465.7465
1947-11-13,1948,PRO,1328.9529
1947-11-13,1948,STB,1389.6464
1947-11-13,1948,WSC,1470.8373
1947-11-14,1948,BOS,1280.8508
1947-11-14,1948,PHW,1470.8689
1947-11-15,1948,BLB,1427.8206
1947-11-15,1948,BOS,1289.3925
1947-11-15,1948,CHS,1429.7191
1947-11-15,1948,NYK,1379.9894
1947-11-15,1948,PHW,1474.9827
1947-11-15,1948,PRO,1324.8391
1947-11-15,1948,STB,1384.1389
1947-11-15,1948,WSC,1462.2957
1947-11-18,1948,BOS,1275.6677
1947-11-18,1948,NYK,1397.8147
1947-11-18,1948,PRO,1307.0138
1947-11-18,1948,STB,1397.8636
1947-11-19,1948,CHS,1448.9443
1947-11-19,1948,NYK,1378.5894
1947-11-19,1948,PHW,1469.0547
1947-11-19,1948,WSC,1468.2236
1947-11-20,1948,BLB,1434.0065
1947-11-20,1948,BOS,1298.5594
1947-11-20,1948,CHS,1453.5292
1947-11-20,1948,NYK,1372.4034
1947-11-20,1948,PHW,1446.163
1947-11-20,1948,PRO,1303.6595
1947-11-20,1948,STB,1401.2179
1947-11-20,1948,WSC,1463.6388
1947-11-21,1948,BLB,1446.2875
1947-11-21,1948,BOS,1286.2784
1947-11-22,1948,BLB,1450.1345
1947-11-22,1948,BOS,1290.2985
1947-11-22,1948,CHS,1449.6821
1947-11-22,1948,NYK,1364.6733
1947-11-22,1948,PHW,1453.8931
1947-11-22,1948,PRO,1299.6395
1947-11-22,1948,STB,1409.0825
1947-11-22,1948,WSC,1455.7742
1947-11-25,1948,BOS,1274.8889
1947-11-25,1948,NYK,1380.0829
1947-11-26,1948,BOS,1283.7355
1947-11-26,1948,NYK,1371.2363
1947-11-26,1948,STB,1400.5768
1947-11-26,1948,WSC,1464.2799
1947-11-27,1948,BLB,1461.2076
1947-11-27,1948,NYK,1401.6295
1947-11-27,1948,PHW,1423.4999
1947-11-27,1948,PRO,1288.5664
1947-11-28,1948,BOS,1296.5094
1947-11-28,1948,CHS,1453.4275
1947-11-28,1948,PHW,1419.7545
1947-11-28,1948,WSC,1451.506
1947-11-29,1948,BLB,1468.4745
1947-11-29,1948,PRO,1306.03
1947-11-29,1948,STB,1393.3099
1947-11-29,1948,WSC,1434.0424
1947-12-01,1948,NYK,1390.1873
1947-12-01,1948,WSC,1445.4846
1947-12-02,1948,BLB,1475.3063
1947-12-02,1948,BOS,1289.6776
1947-12-02,1948,PRO,1288.8757
1947-12-02,1948,STB,1410.4642
1947-12-03,1948,BLB,1491.0424
1947-12-03,1948,CHS,1459.2689
1947-12-03,1948,PHW,1404.0184
1947-12-03,1948,WSC,1439.6432
1947-12-04,1948,BLB,1468.8303
1947-12-04,1948,STB,1432.6763
1947-12-05,1948,BOS,1293.8782
1947-12-05,1948,PRO,1284.6752
1947-12-06,1948,BLB,1462.519
1947-12-06,1948,CHS,1465.5802
1947-12-06,1948,NYK,1411.09
1947-12-06,1948,PRO,1263.7725
1947-12-08,1948,NYK,1420.947
1947-12-08,1948,STB,1422.8192
1947-12-09,1948,PHW,1406.146
1947-12-09,1948,PRO,1261.6449
1947-12-10,1948,BOS,1288.1692
1947-12-10,1948,NYK,1426.656
1947-12-11,1948,BLB,1455.3406
1947-12-11,1948,PHW,1396.8315
1947-12-11,1948,STB,1432.1337
1947-12-11,1948,WSC,1446.8217
1947-12-12,1948,BOS,1293.156
1947-12-12,1948,CHS,1449.7073
1947-12-12,1948,PHW,1391.8447
1947-12-12,1948,STB,1448.0066
1947-12-13,1948,BLB,1435.9226
1947-12-13,1948,NYK,1446.074
1947-12-13,1948,PRO,1257.9304
1947-12-13,1948,WSC,1450.5361
1947-12-15,1948,NYK,1437.0378
1947-12-15,1948,PHW,1400.8809
1947-12-17,1948,BLB,1432.9059
1947-12-17,1948,BOS,1295.4513
1947-12-17,1948,PRO,1255.6351
1947-12-17,1948,WSC,1453.5529
1947-12-18,1948,BLB,1438.896
1947-12-18,1948,CHS,1439.0692
1947-12-18,1948,NYK,1462.9384
1947-12-18,1948,PHW,1374.9803
1947-12-18,1948,STB,1442.0165
1947-12-18,1948,WSC,1464.1909
1947-12-19,1948,BOS,1306.1383
1947-12-19,1948,STB,1431.3295
1947-12-20,1948,BOS,1302.5533
1947-12-20,1948,NYK,1466.5233
1947-12-20,1948,PHW,1382.1716
1947-12-20,1948,PRO,1248.4438
1947-12-20,1948,STB,1439.8669
1947-12-20,1948,WSC,1455.6534
1947-12-21,1948,BLB,1431.9843
1947-12-21,1948,CHS,1445.981
1947-12-23,1948,BOS,1294.87
1947-12-23,1948,CHS,1453.6643
1947-12-23,1948,NYK,1453.2147
1947-12-23,1948,PRO,1261.7524
1947-12-25,1948,BLB,1442.7125
1947-12-25,1948,CHS,1442.936
1947-12-25,1948,NYK,1456.4978
1947-12-25,1948,PRO,1258.4694
1947-12-25,1948,STB,1420.4274
1947-12-25,1948,WSC,1475.093
1947-12-26,1948,PHW,1389.801
1947-12-26,1948,PRO,1250.84
1947-12-27,1948,BOS,1300.8699
1947-12-27,1948,CHS,1457.0226
1947-12-27,1948,NYK,1442.4113
1947-12-27,1948,PHW,1387.6461
1947-12-27,1948,PRO,1244.8401
1947-12-27,1948,WSC,1477.2479
1947-12-28,1948,BLB,1438.0684
1947-12-28,1948,STB,1425.0715
1947-12-30,1948,BOS,1308.2306
1947-12-30,1948,CHS,1464.3678
1947-12-30,1948,PHW,1380.2854
1947-12-30,1948,PRO,1237.4949
1948-01-01,1948,BLB,1419.0874
1948-01-01,1948,BOS,1304.2864
1948-01-01,1948,PHW,1399.2664
1948-01-01,1948,STB,1429.0157
1948-01-02,1948,PHW,1408.2263
1948-01-02,1948,WSC,1468.288
1948-01-03,1948,BLB,1433.5667
1948-01-03,1948,BOS,1297.0311
1948-01-03,1948,CHS,1467.6681
1948-01-03,1948,NYK,1427.932
1948-01-03,1948,PRO,1234.1946
1948-01-03,1948,WSC,1475.5432
1948-01-04,1948,PHW,1400.4187
1948-01-04,1948,STB,1436.8234
1948-01-06,1948,BLB,1437.2885
1948-01-06,1948,PRO,1230.4728
1948-01-07,1948,CHS,1476.3317
1948-01-07,1948,NYK,1419.2684
1948-01-08,1948,BLB,1441.6934
1948-01-08,1948,CHS,1471.9268
1948-01-08,1948,STB,1441.2224
1948-01-08,1948,WSC,1471.1442
1948-01-09,1948,CHS,1488.1423
1948-01-09,1948,PHW,1384.2031
1948-01-10,1948,BOS,1286.2427
1948-01-10,1948,PHW,1380.4819
1948-01-10,1948,PRO,1241.2612
1948-01-10,1948,WSC,1474.8654
1948-01-11,1948,BLB,1432.7007
1948-01-11,1948,BOS,1314.2174
1948-01-11,1948,CHS,1494.0676
1948-01-11,1948,NYK,1413.3431
1948-01-11,1948,STB,1450.2151
1948-01-11,1948,WSC,1446.8906
1948-01-14,1948,CHS,1486.6708
1948-01-14,1948,WSC,1454.2875
1948-01-15,1948,BLB,1444.0375
1948-01-15,1948,NYK,1423.1067
1948-01-15,1948,PRO,1229.9244
1948-01-15,1948,STB,1440.4515
1948-01-16,1948,BLB,1435.5679
1948-01-16,1948,BOS,1330.6771
1948-01-16,1948,CHS,1470.2111
1948-01-16,1948,PHW,1388.9515
1948-01-17,1948,BLB,1427.912
1948-01-17,1948,NYK,1414.9713
1948-01-17,1948,PHW,1396.6074
1948-01-17,1948,WSC,1462.4229
1948-01-18,1948,BOS,1324.3889
1948-01-18,1948,CHS,1476.4993
1948-01-18,1948,PRO,1227.6887
1948-01-18,1948,STB,1442.6873
1948-01-19,1948,NYK,1403.6274
1948-01-19,1948,PHW,1407.9513
1948-01-20,1948,PHW,1421.9348
1948-01-20,1948,STB,1428.7037
1948-01-21,1948,STB,1423.8926
1948-01-21,1948,WSC,1467.234
1948-01-22,1948,BLB,1420.0409
1948-01-22,1948,BOS,1339.5198
1948-01-22,1948,CHS,1457.5872
1948-01-22,1948,PHW,1406.804
1948-01-22,1948,PRO,1246.6008
1948-01-22,1948,STB,1431.7637
1948-01-23,1948,BOS,1323.5555
1948-01-23,1948,NYK,1419.5917
1948-01-24,1948,BLB,1437.9136
1948-01-24,1948,NYK,1401.719
1948-01-24,1948,PRO,1244.4879
1948-01-24,1948,WSC,1469.3469
1948-01-25,1948,BOS,1317.5045
1948-01-25,1948,STB,1437.8147
1948-01-27,1948,BLB,1434.0548
1948-01-27,1948,BOS,1307.3844
1948-01-27,1948,CHS,1461.4459
1948-01-27,1948,PHW,1416.9241
1948-01-27,1948,PRO,1228.3975
1948-01-27,1948,STB,1453.9052
1948-01-28,1948,NYK,1403.0808
1948-01-28,1948,PRO,1227.0356
1948-01-29,1948,CHS,1458.1167
1948-01-29,1948,NYK,1414.2804
1948-01-29,1948,PHW,1405.7245
1948-01-29,1948,STB,1457.2344
1948-01-30,1948,BLB,1448.5005
1948-01-30,1948,BOS,1289.4725
1948-01-30,1948,PRO,1244.9475
1948-01-30,1948,WSC,1454.9012
1948-01-31,1948,BLB,1453.5741
1948-01-31,1948,BOS,1287.7102
1948-01-31,1948,CHS,1452.8888
1948-01-31,1948,NYK,1416.0427
1948-01-31,1948,PHW,1418.1349
1948-01-31,1948,PRO,1239.8739
1948-01-31,1948,STB,1444.824
1948-01-31,1948,WSC,1460.1292
1948-02-01,1948,CHS,1439.9753
1948-02-01,1948,PHW,1431.0483
1948-02-03,1948,NYK,1426.4344
1948-02-03,1948,PRO,1229.4822
1948-02-04,1948,BLB,1449.0182
1948-02-04,1948,NYK,1433.0016
1948-02-04,1948,PRO,1222.915
1948-02-04,1948,WSC,1464.6851
1948-02-05,1948,BLB,1453.1688
1948-02-05,1948,CHS,1450.8887
1948-02-05,1948,PHW,1416.4406
1948-02-05,1948,PRO,1218.7644
1948-02-05,1948,STB,1433.9106
1948-02-05,1948,WSC,1479.2928
1948-02-06,1948,BOS,1278.4613
1948-02-06,1948,NYK,1442.2505
1948-02-07,1948,PHW,1408.8892
1948-02-07,1948,PRO,1209.9465
1948-02-07,1948,STB,1441.462
1948-02-07,1948,WSC,1488.1107
1948-02-08,1948,BOS,1275.0083
1948-02-08,1948,CHS,1455.1427
1948-02-08,1948,NYK,1445.7035
1948-02-08,1948,PHW,1404.6351
1948-02-10,1948,PRO,1207.4745
1948-02-10,1948,WSC,1490.5828
1948-02-11,1948,CHS,1448.1478
1948-02-11,1948,NYK,1449.2552
1948-02-11,1948,PRO,1203.9227
1948-02-11,1948,STB,1448.4569
1948-02-12,1948,BLB,1459.9668
1948-02-12,1948,BOS,1271.5461
1948-02-12,1948,CHS,1458.9172
1948-02-12,1948,NYK,1442.4573
1948-02-12,1948,PHW,1408.0973
1948-02-12,1948,STB,1437.6875
1948-02-13,1948,BOS,1275.3085
1948-02-13,1948,PRO,1200.1604
1948-02-14,1948,BOS,1272.4315
1948-02-14,1948,NYK,1455.2257
1948-02-14,1948,PHW,1395.3289
1948-02-14,1948,WSC,1493.4597
1948-02-15,1948,BLB,1454.2886
1948-02-15,1948,CHS,1439.6672
1948-02-15,1948,PRO,1219.4104
1948-02-15,1948,STB,1443.3657
1948-02-18,1948,NYK,1465.0251
1948-02-18,1948,WSC,1483.6603
1948-02-19,1948,BLB,1458.3218
1948-02-19,1948,BOS,1268.3983
1948-02-19,1948,CHS,1446.4221
1948-02-19,1948,NYK,1458.2703
1948-02-19,1948,PHW,1404.0222
1948-02-19,1948,PRO,1217.3364
1948-02-19,1948,STB,1445.4397
1948-02-19,1948,WSC,1474.9669
1948-02-21,1948,BLB,1450.7421
1948-02-21,1948,CHS,1455.6591
1948-02-21,1948,PRO,1208.0995
1948-02-21,1948,WSC,1482.5466
1948-02-22,1948,BOS,1256.8536
1948-02-22,1948,CHS,1467.2037
1948-02-22,1948,NYK,1451.4072
1948-02-22,1948,STB,1452.3027
1948-02-24,1948,BLB,1441.2798
1948-02-24,1948,PHW,1413.4845
1948-02-25,1948,CHS,1479.4402
1948-02-25,1948,WSC,1470.3102
1948-02-26,1948,BLB,1456.5886
1948-02-26,1948,BOS,1255.6471
1948-02-26,1948,CHS,1470.89
1948-02-26,1948,PHW,1422.0347
1948-02-26,1948,STB,1453.5093
1948-02-26,1948,WSC,1455.0013
1948-02-27,1948,BOS,1285.2273
1948-02-27,1948,CHS,1441.3098
1948-02-28,1948,BLB,1480.5824
1948-02-28,1948,NYK,1427.4135
1948-02-28,1948,PHW,1424.5659
1948-02-28,1948,PRO,1205.5682
1948-02-28,1948,STB,1464.8804
1948-02-28,1948,WSC,1443.6302
1948-02-29,1948,BLB,1472.9095
1948-02-29,1948,BOS,1292.9001
1948-02-29,1948,CHS,1444.0317
1948-02-29,1948,WSC,1440.9083
1948-03-02,1948,NYK,1420.4088
1948-03-02,1948,PHW,1431.5706
1948-03-04,1948,BLB,1479.1697
1948-03-04,1948,BOS,1287.3438
1948-03-04,1948,PHW,1437.127
1948-03-04,1948,STB,1458.6202
1948-03-05,1948,BOS,1294.4719
1948-03-05,1948,STB,1451.4921
1948-03-06,1948,BLB,1482.4155
1948-03-06,1948,BOS,1291.2261
1948-03-06,1948,NYK,1425.5372
1948-03-06,1948,WSC,1435.7799
1948-03-07,1948,CHS,1445.8141
1948-03-07,1948,PRO,1203.7859
1948-03-09,1948,CHS,1463.2544
1948-03-09,1948,PHW,1419.6866
1948-03-09,1948,PRO,1199.6451
1948-03-09,1948,STB,1455.6328
1948-03-10,1948,CHS,1482.0037
1948-03-10,1948,NYK,1413.1799
1948-03-10,1948,STB,1467.9901
1948-03-10,1948,WSC,1417.0306
1948-03-11,1948,BLB,1486.1351
1948-03-11,1948,CHS,1478.2841
1948-03-11,1948,PHW,1432.152
1948-03-11,1948,STB,1455.5248
1948-03-13,1948,BLB,1488.6462
1948-03-13,1948,BOS,1309.2821
1948-03-13,1948,CHS,1482.4277
1948-03-13,1948,NYK,1409.0363
1948-03-13,1948,PHW,1429.6409
1948-03-13,1948,PRO,1181.5891
1948-03-13,1948,STB,1444.0101
1948-03-13,1948,WSC,1428.5453
1948-03-16,1948,BOS,1297.3171
1948-03-16,1948,PHW,1439.0018
1948-03-16,1948,PRO,1172.2281
1948-03-16,1948,WSC,1440.5103
1948-03-17,1948,PRO,1169.9991
1948-03-17,1948,WSC,1442.7393
1948-03-18,1948,BLB,1475.3416
1948-03-18,1948,BOS,1312.5914
1948-03-18,1948,CHS,1467.1534
1948-03-18,1948,NYK,1425.9486
1948-03-18,1948,PHW,1442.6938
1948-03-18,1948,PRO,1166.3071
1948-03-18,1948,STB,1427.0978
1948-03-18,1948,WSC,1456.0439
1948-03-20,1948,BLB,1477.2552
1948-03-20,1948,CHS,1457.9467
1948-03-20,1948,NYK,1416.0919
1948-03-20,1948,PRO,1164.3934
1948-03-20,1948,STB,1436.3046
1948-03-20,1948,WSC,1465.9006
1948-03-21,1948,CHS,1440.7186
1948-03-21,1948,STB,1453.5326
1948-03-23,1948,CHS,1445.4203
1948-03-23,1948,PHW,1439.6252
1948-03-23,1948,STB,1456.6012
1948-03-23,1948,WSC,1461.199
1948-03-25,1948,BLB,1484.3137
1948-03-25,1948,CHS,1438.3618
1948-03-25,1948,PHW,1445.5315
1948-03-25,1948,STB,1450.6949
1948-03-27,1948,BLB,1487.3818
1948-03-27,1948,NYK,1413.0238
1948-03-27,1948,PHW,1459.7136
1948-03-27,1948,STB,1436.5128
1948-03-28,1948,BLB,1477.962
1948-03-28,1948,BOS,1304.9589
1948-03-28,1948,CHS,1445.9944
1948-03-28,1948,NYK,1422.4436
1948-03-30,1948,PHW,1449.249
1948-03-30,1948,STB,1446.9774
1948-03-31,1948,BOS,1312.2666
1948-03-31,1948,CHS,1438.6866
1948-04-01,1948,BLB,1482.302
1948-04-01,1948,NYK,1418.1036
1948-04-01,1948,PHW,1443.585
1948-04-01,1948,STB,1452.6415
1948-04-02,1948,BOS,1304.6532
1948-04-02,1948,CHS,1446.3
1948-04-03,1948,PHW,1456.1172
1948-04-03,1948,STB,1440.1093
1948-04-06,1948,PHW,1491.2869
1948-04-06,1948,STB,1404.9396
1948-04-07,1948,BLB,1491.9365
1948-04-07,1948,CHS,1436.6655
1948-04-08,1948,BLB,1499.5018
1948-04-08,1948,CHS,1429.1002
1948-04-10,1948,BLB,1491.8923
1948-04-10,1948,PHW,1498.8964
1948-04-13,1948,BLB,1499.8319
1948-04-13,1948,PHW,1490.9568
1948-04-15,1948,BLB,1502.9276
1948-04-15,1948,PHW,1487.8611
1948-04-17,1948,BLB,1506.4109
1948-04-17,1948,PHW,1484.3778
1948-04-20,1948,BLB,1499.2708
1948-04-20,1948,PHW,1491.5179
1948-04-21,1948,BLB,1507.9403
1948-04-21,1948,PHW,1482.8484
1948-11-01,1949,INJ,1371.5116
1948-11-01,1949,STB,1424.4431
1948-11-03,1949,FTW,1484.7529
1948-11-03,1949,NYK,1450.0748
1948-11-03,1949,PHW,1482.3667
1948-11-03,1949,WSC,1478.1687
1948-11-04,1949,BLB,1491.9507
1948-11-04,1949,BOS,1348.6487
1948-11-04,1949,MNL,1542.2545
1948-11-04,1949,PHW,1488.4579
1948-11-04,1949,PRO,1245.8417
1948-11-04,1949,WSC,1481.8721
1948-11-05,1949,INJ,1356.3263
1948-11-05,1949,NYK,1465.2601
1948-11-06,1949,BLB,1482.1023
1948-11-06,1949,CHS,1457.9236
1948-11-06,1949,FTW,1475.8389
1948-11-06,1949,INJ,1353.3118
1948-11-06,1949,MNL,1536.2078
1948-11-06,1949,PHW,1495.179
1948-11-06,1949,PRO,1239.1206
1948-11-06,1949,ROC,1538.0145
1948-11-06,1949,STB,1433.3572
1948-11-06,1949,WSC,1487.9188
1948-11-07,1949,BLB,1487.6229
1948-11-07,1949,BOS,1359.3345
1948-11-07,1949,FTW,1470.3182
1948-11-07,1949,PHW,1484.4932
1948-11-09,1949,BLB,1491.1696
1948-11-09,1949,BOS,1382.0542
1948-11-09,1949,INJ,1349.7651
1948-11-09,1949,MNL,1513.488
1948-11-09,1949,NYK,1460.4232
1948-11-09,1949,PHW,1486.2069
1948-11-09,1949,PRO,1237.4069
1948-11-09,1949,STB,1438.1941
1948-11-10,1949,ROC,1531.0787
1948-11-10,1949,WSC,1494.8546
1948-11-11,1949,BLB,1484.519
1948-11-11,1949,FTW,1461.7795
1948-11-11,1949,MNL,1524.9596
1948-11-11,1949,NYK,1448.9517
1948-11-11,1949,PHW,1475.2141
1948-11-11,1949,PRO,1245.9456
1948-11-11,1949,ROC,1542.0715
1948-11-11,1949,WSC,1501.5051
1948-11-12,1949,BOS,1391.0743
1948-11-12,1949,FTW,1452.7594
1948-11-13,1949,BLB,1479.6074
1948-11-13,1949,BOS,1383.7911
1948-11-13,1949,CHS,1461.2667
1948-11-13,1949,FTW,1447.5729
1948-11-13,1949,INJ,1346.422
1948-11-13,1949,MNL,1533.2726
1948-11-13,1949,NYK,1453.8633
1948-11-13,1949,PHW,1472.056
1948-11-13,1949,PRO,1237.6326
1948-11-13,1949,ROC,1549.3547
1948-11-13,1949,STB,1441.3522
1948-11-13,1949,WSC,1506.6917
1948-11-14,1949,FTW,1450.7573
1948-11-14,1949,INJ,1343.2375
1948-11-14,1949,MNL,1524.1882
1948-11-14,1949,ROC,1558.4391
1948-11-16,1949,BOS,1380.1962
1948-11-16,1949,INJ,1335.0973
1948-11-16,1949,NYK,1449.1539
1948-11-16,1949,PHW,1480.1963
1948-11-16,1949,ROC,1563.1484
1948-11-16,1949,STB,1444.9471
1948-11-17,1949,BOS,1389.837
1948-11-17,1949,FTW,1457.6298
1948-11-17,1949,MNL,1514.5474
1948-11-17,1949,NYK,1436.3691
1948-11-17,1949,PHW,1473.3239
1948-11-17,1949,WSC,1519.4764
1948-11-18,1949,BLB,1461.3345
1948-11-18,1949,INJ,1331.1409
1948-11-18,1949,NYK,1454.6421
1948-11-18,1949,PHW,1477.2803
1948-11-18,1949,PRO,1229.8804
1948-11-18,1949,ROC,1570.9006
1948-11-19,1949,BLB,1446.1954
1948-11-19,1949,BOS,1393.4124
1948-11-19,1949,CHS,1453.8186
1948-11-19,1949,INJ,1327.5656
1948-11-19,1949,MNL,1521.9955
1948-11-19,1949,STB,1460.0862
1948-11-20,1949,BLB,1470.7444
1948-11-20,1949,BOS,1388.5338
1948-11-20,1949,INJ,1333.2039
1948-11-20,1949,NYK,1459.8176
1948-11-20,1949,PHW,1472.1047
1948-11-20,1949,PRO,1224.2421
1948-11-20,1949,STB,1435.5372
1948-11-20,1949,WSC,1524.355
1948-11-21,1949,BLB,1464.2931
1948-11-21,1949,CHS,1459.5059
1948-11-21,1949,FTW,1451.9425
1948-11-21,1949,MNL,1528.4468
1948-11-21,1949,ROC,1562.0442
1948-11-21,1949,WSC,1533.2114
1948-11-23,1949,BLB,1457.912
1948-11-23,1949,BOS,1383.8264
1948-11-23,1949,FTW,1467.2434
1948-11-23,1949,INJ,1327.9404
1948-11-23,1949,MNL,1533.7102
1948-11-23,1949,PHW,1456.8038
1948-11-23,1949,ROC,1568.4253
1948-11-23,1949,WSC,1537.9188
1948-11-24,1949,MNL,1536.4207
1948-11-24,1949,PRO,1221.5316
1948-11-25,1949,BLB,1462.799
1948-11-25,1949,BOS,1372.4642
1948-11-25,1949,FTW,1462.3564
1948-11-25,1949,INJ,1339.3026
1948-11-25,1949,PHW,1447.0847
1948-11-25,1949,PRO,1220.4431
1948-11-25,1949,STB,1436.6257
1948-11-25,1949,WSC,1547.6379
1948-11-27,1949,BLB,1471.7952
1948-11-27,1949,CHS,1457.5931
1948-11-27,1949,FTW,1455.3613
1948-11-27,1949,INJ,1335.7614
1948-11-27,1949,MNL,1550.4899
1948-11-27,1949,NYK,1466.8127
1948-11-27,1949,PRO,1211.4469
1948-11-27,1949,ROC,1570.338
1948-11-27,1949,STB,1422.5565
1948-11-27,1949,WSC,1551.1792
1948-11-28,1949,BOS,1368.9742
1948-11-28,1949,FTW,1458.8513
1948-11-28,1949,MNL,1557.3899
1948-11-28,1949,PHW,1440.1847
1948-11-30,1949,BOS,1361.6968
1948-11-30,1949,CHS,1462.3601
1948-11-30,1949,FTW,1471.1934
1948-11-30,1949,INJ,1323.4193
1948-11-30,1949,MNL,1564.6674
1948-11-30,1949,NYK,1477.272
1948-11-30,1949,PHW,1435.4177
1948-11-30,1949,PRO,1200.9877
1948-12-01,1949,CHS,1453.6569
1948-12-01,1949,FTW,1481.3231
1948-12-01,1949,MNL,1554.5376
1948-12-01,1949,NYK,1473.1265
1948-12-01,1949,PRO,1199.7953
1948-12-01,1949,ROC,1574.4835
1948-12-01,1949,STB,1431.2598
1948-12-01,1949,WSC,1552.3716
1948-12-02,1949,BLB,1475.5448
1948-12-02,1949,BOS,1368.5604
1948-12-02,1949,INJ,1319.6697
1948-12-02,1949,PHW,1428.5541
1948-12-02,1949,PRO,1197.5776
1948-12-02,1949,WSC,1554.5892
1948-12-04,1949,BLB,1473.6854
1948-12-04,1949,BOS,1374.917
1948-12-04,1949,CHS,1460.0017
1948-12-04,1949,FTW,1470.7209
1948-12-04,1949,INJ,1317.9163
1948-12-04,1949,MNL,1548.1927
1948-12-04,1949,NYK,1474.8799
1948-12-04,1949,PHW,1426.4895
1948-12-04,1949,PRO,1191.2211
1948-12-04,1949,ROC,1576.5481
1948-12-04,1949,STB,1441.8619
1948-12-04,1949,WSC,1556.4486
1948-12-05,1949,CHS,1473.9741
1948-12-05,1949,FTW,1456.7485
1948-12-05,1949,MNL,1552.3553
1948-12-05,1949,STB,1437.6993
1948-12-06,1949,BOS,1368.9088
1948-12-06,1949,ROC,1582.5563
1948-12-07,1949,INJ,1339.7172
1948-12-07,1949,PRO,1203.7969
1948-12-07,1949,ROC,1569.9805
1948-12-07,1949,WSC,1534.6477
1948-12-08,1949,BLB,1482.1414
1948-12-08,1949,FTW,1463.0984
1948-12-08,1949,MNL,1536.2316
1948-12-08,1949,NYK,1476.4656
1948-12-08,1949,PHW,1418.0336
1948-12-08,1949,PRO,1202.2112
1948-12-08,1949,STB,1431.3495
1948-12-08,1949,WSC,1550.7715
1948-12-09,1949,BLB,1484.1418
1948-12-09,1949,NYK,1481.652
1948-12-09,1949,PHW,1416.0331
1948-12-09,1949,PRO,1197.0248
1948-12-10,1949,CHS,1479.7391
1948-12-10,1949,FTW,1457.3334
1948-12-10,1949,MNL,1562.1749
1948-12-10,1949,ROC,1544.0371
1948-12-10,1949,STB,1438.8971
1948-12-10,1949,WSC,1543.2239
1948-12-11,1949,BLB,1481.418
1948-12-11,1949,NYK,1484.3759
1948-12-11,1949,STB,1431.3508
1948-12-11,1949,WSC,1550.7701
1948-12-12,1949,FTW,1443.2194
1948-12-12,1949,MNL,1568.1556
1948-12-12,1949,NYK,1498.4899
1948-12-12,1949,ROC,1538.0564
1948-12-13,1949,BLB,1471.5775
1948-12-13,1949,BOS,1374.3876
1948-12-13,1949,CHS,1489.5796
1948-12-13,1949,INJ,1333.5692
1948-12-13,1949,NYK,1504.6378
1948-12-13,1949,STB,1425.8721
1948-12-14,1949,BLB,1475.7483
1948-12-14,1949,CHS,1479.5134
1948-12-14,1949,INJ,1329.3984
1948-12-14,1949,PHW,1424.5607
1948-12-14,1949,ROC,1548.1226
1948-12-14,1949,STB,1417.3445
1948-12-15,1949,INJ,1326.4135
1948-12-15,1949,MNL,1571.1406
1948-12-15,1949,PHW,1420.5737
1948-12-15,1949,WSC,1554.7571
1948-12-16,1949,BLB,1466.6144
1948-12-16,1949,FTW,1450.4806
1948-12-16,1949,PRO,1189.7635
1948-12-16,1949,STB,1426.4784
1948-12-17,1949,BLB,1477.9425
1948-12-17,1949,BOS,1363.0594
1948-12-17,1949,CHS,1484.66
1948-12-17,1949,INJ,1321.2668
1948-12-17,1949,NYK,1495.467
1948-12-17,1949,PHW,1429.7445
1948-12-18,1949,BOS,1360.578
1948-12-18,1949,FTW,1443.614
1948-12-18,1949,NYK,1500.1715
1948-12-18,1949,PHW,1433.257
1948-12-18,1949,PRO,1186.2511
1948-12-18,1949,ROC,1554.9891
1948-12-18,1949,STB,1421.7739
1948-12-18,1949,WSC,1557.2385
1948-12-19,1949,BOS,1366.1342
1948-12-19,1949,CHS,1480.0592
1948-12-19,1949,FTW,1436.8684
1948-12-19,1949,MNL,1575.7415
1948-12-19,1949,NYK,1494.6154
1948-12-19,1949,ROC,1561.7349
1948-12-21,1949,INJ,1314.4774
1948-12-21,1949,MNL,1565.1991
1948-12-21,1949,PHW,1443.7993
1948-12-21,1949,ROC,1568.5243
1948-12-22,1949,MNL,1551.5757
1948-12-22,1949,NYK,1508.2388
1948-12-22,1949,PRO,1184.5156
1948-12-22,1949,WSC,1558.974
1948-12-23,1949,BLB,1483.6027
1948-12-23,1949,CHS,1474.399
1948-12-23,1949,FTW,1424.9346
1948-12-23,1949,INJ,1326.4113
1948-12-23,1949,PRO,1178.6781
1948-12-23,1949,STB,1427.6115
1948-12-25,1949,BLB,1486.4458
1948-12-25,1949,BOS,1363.5448
1948-12-25,1949,CHS,1486.2393
1948-12-25,1949,FTW,1420.4642
1948-12-25,1949,NYK,1496.3986
1948-12-25,1949,PHW,1446.3887
1948-12-25,1949,PRO,1175.835
1948-12-25,1949,ROC,1571.5679
1948-12-25,1949,STB,1424.5679
1948-12-25,1949,WSC,1563.4443
1948-12-26,1949,BOS,1359.4844
1948-12-26,1949,CHS,1490.2997
1948-12-26,1949,FTW,1438.1783
1948-12-26,1949,INJ,1322.0723
1948-12-26,1949,MNL,1558.6538
1948-12-26,1949,ROC,1564.4897
1948-12-26,1949,STB,1428.9069
1948-12-26,1949,WSC,1545.7302
1948-12-28,1949,BOS,1355.1859
1948-12-28,1949,CHS,1494.5981
1948-12-29,1949,BLB,1458.1956
1948-12-29,1949,MNL,1570.021
1948-12-29,1949,NYK,1501.3507
