offense_team,defense_team,yards_gained,yards_net,yards_to_go,down,quarter,first_down,interception,fumble,pass,pass_complete,poss_team_score,def_team_score,yards_to_touchdown,drive,pass_location,run_location,passer,rusher,receiver
SD,DEN,4,19,10,1,3,0,0,0,0,0,6,7,65,16,,middle,,D.Woodhead,
SD,DEN,1,20,6,2,3,0,0,0,0,0,6,7,61,16,,right,,D.Woodhead,
SD,DEN,0,20,5,3,3,0,0,0,1,0,6,7,60,16,middle,,P.Rivers,,D.Inman
DEN,SD,10,10,10,1,3,1,0,0,1,1,7,6,95,17,right,,B.Osweiler,,E.Sanders
DEN,SD,6,16,10,1,3,1,0,1,0,0,7,6,85,17,,middle,,C.Anderson,
SD,DEN,20,20,10,1,3,1,0,0,0,0,6,7,32,18,,left,,D.Brown,
SD,DEN,0,17,10,1,3,0,0,0,0,0,6,7,15,18,,left,,D.Brown,
SD,DEN,2,19,10,2,3,0,0,0,0,0,6,7,15,18,,middle,,D.Brown,
SD,DEN,13,32,8,3,3,0,0,0,1,1,12,7,13,18,left,,P.Rivers,,A.Gates
DEN,SD,6,6,10,1,3,0,0,0,0,0,7,13,80,19,,left,,R.Hillman,
DEN,SD,4,10,4,2,3,1,0,0,0,0,7,13,74,19,,middle,,R.Hillman,
DEN,SD,14,24,10,1,3,1,0,0,1,1,7,13,70,19,left,,P.Manning,,V.Green
DEN,SD,6,30,10,1,3,0,0,0,1,1,7,13,56,19,middle,,P.Manning,,J.Norwood
DEN,SD,27,57,4,2,3,1,0,0,0,0,7,13,50,19,,left,,C.Anderson,
DEN,SD,18,79,5,1,3,1,0,0,0,0,7,13,18,19,,left,,C.Anderson,
DEN,SD,1,79,1,1,3,0,0,0,0,0,7,13,1,19,,right,,C.Anderson,
DEN,SD,1,80,1,2,3,0,0,0,0,0,13,13,1,19,,left,,C.Anderson,
SD,DEN,8,11,10,1,3,0,0,1,1,1,13,14,80,20,right,,P.Rivers,,D.Inman
SD,DEN,3,11,2,2,3,1,0,0,0,0,13,14,72,20,,middle,,D.Brown,
SD,DEN,5,16,10,1,3,0,0,0,1,1,13,14,69,20,left,,P.Rivers,,J.Herndon
SD,DEN,3,19,5,2,3,0,0,0,1,1,13,14,64,20,middle,,P.Rivers,,D.Woodhead
SD,DEN,16,35,2,3,3,1,0,0,1,1,13,14,61,20,right,,P.Rivers,,D.Woodhead
SD,DEN,0,35,10,1,3,0,0,0,1,0,13,14,45,20,left,,P.Rivers,,T.Williams
SD,DEN,3,38,10,2,3,0,0,0,0,0,13,14,45,20,,middle,,D.Woodhead,
SD,DEN,4,42,7,3,3,0,0,0,1,1,13,14,42,20,right,,P.Rivers,,D.Woodhead
SD,DEN,0,42,3,4,3,1,0,0,1,0,13,14,38,20,right,,P.Rivers,,D.Woodhead
DEN,SD,9,9,10,1,3,0,0,0,0,0,14,13,62,21,,left,,R.Hillman,
DEN,SD,7,16,1,2,4,1,0,0,0,0,14,13,53,21,,left,,C.Anderson,
DEN,SD,16,32,10,1,4,1,0,0,1,1,14,13,46,21,right,,P.Manning,,D.Thomas
DEN,SD,0,32,10,1,4,0,0,0,1,0,14,13,30,21,left,,P.Manning,,E.Sanders
DEN,SD,5,32,15,2,4,0,0,0,0,0,14,13,35,21,,left,,R.Hillman,
DEN,SD,0,32,10,3,4,0,0,0,1,0,14,13,30,21,right,,P.Manning,,E.Sanders
SD,DEN,80,80,10,1,4,0,0,0,1,1,19,17,80,22,middle,,P.Rivers,,T.Williams
DEN,SD,18,18,10,1,4,1,0,0,1,1,17,20,80,23,right,,P.Manning,,E.Sanders
DEN,SD,15,33,10,1,4,1,0,0,1,1,17,20,62,23,right,,P.Manning,,E.Sanders
DEN,SD,23,56,10,1,4,1,0,0,0,0,17,20,47,23,,right,,R.Hillman,
DEN,SD,0,56,10,1,4,0,0,0,1,0,17,20,24,23,left,,P.Manning,,D.Thomas
DEN,SD,3,59,10,2,4,0,0,0,0,0,17,20,24,23,,middle,,C.Anderson,
DEN,SD,-1,63,2,3,4,0,0,0,0,0,17,20,16,23,,right,,C.Anderson,
SD,DEN,6,6,10,1,4,0,0,0,1,1,20,20,80,24,right,,P.Rivers,,D.Brown
SD,DEN,10,6,14,2,4,0,0,0,1,1,20,20,84,24,left,,P.Rivers,,T.Williams
SD,DEN,3,9,4,3,4,0,0,0,1,1,20,20,74,24,middle,,P.Rivers,,D.Woodhead
DEN,SD,0,0,10,1,4,0,0,0,1,0,20,20,77,25,middle,,P.Manning,,E.Sanders
DEN,SD,2,2,10,2,4,0,0,0,0,0,20,20,77,25,,middle,,R.Hillman,
SD,DEN,-1,3,10,1,4,0,0,0,0,0,20,20,78,26,,middle,,D.Woodhead,
SD,DEN,4,3,11,2,4,0,0,0,0,0,20,20,79,26,,left,,D.Brown,
DEN,SD,23,23,10,1,4,0,0,0,0,0,26,20,23,27,,right,,R.Hillman,
SD,DEN,0,0,10,1,4,0,0,0,1,0,20,27,80,28,left,,P.Rivers,,J.Herndon
SD,DEN,6,6,10,2,4,0,0,0,0,0,20,27,80,28,,middle,,D.Brown,
SD,DEN,8,14,4,3,4,1,0,0,1,1,20,27,74,28,right,,P.Rivers,,D.Inman
SD,DEN,12,26,10,1,4,1,0,0,0,0,20,27,66,28,,middle,,D.Brown,
SD,DEN,-2,31,13,2,4,0,0,0,1,1,20,27,47,28,right,,P.Rivers,,D.Woodhead
SD,DEN,9,40,15,3,4,0,0,0,1,1,20,27,49,28,right,,P.Rivers,,D.Inman
SD,DEN,0,40,6,4,4,1,0,0,1,0,20,27,40,28,middle,,P.Rivers,,T.Williams
DEN,SD,0,0,10,1,4,0,0,0,0,0,27,20,60,29,,left,,C.Anderson,
DEN,SD,3,3,10,2,4,0,0,0,0,0,27,20,60,29,,right,,C.Anderson,
DEN,SD,12,15,7,3,4,1,0,0,0,0,27,20,57,29,,left,,C.Anderson,
CAR,TB,5,5,10,1,1,0,0,0,0,0,0,0,76,1,,middle,,M.Tolbert,
CAR,TB,4,9,5,2,1,0,0,0,0,0,0,0,71,1,,middle,,M.Tolbert,
CAR,TB,4,18,1,3,1,1,0,0,0,0,0,0,67,1,,middle,,M.Tolbert,
CAR,TB,5,18,10,1,1,0,0,0,1,1,0,0,63,1,right,,C.Newton,,M.Tolbert
CAR,TB,21,44,5,2,1,1,0,0,1,1,0,0,58,1,left,,C.Newton,,J.Cotchery
CAR,TB,0,34,10,1,1,0,0,0,1,0,0,0,37,1,right,,C.Newton,,C.Brown
CAR,TB,4,43,10,2,1,0,0,0,0,0,0,0,37,1,,right,,M.Tolbert,
CAR,TB,10,53,6,3,1,1,0,0,1,1,0,0,33,1,left,,C.Newton,,G.Olsen
CAR,TB,1,54,10,1,1,0,0,0,1,1,0,0,23,1,right,,C.Newton,,E.Dickson
TB,CAR,3,24,10,1,1,0,0,0,0,0,0,0,83,2,,middle,,D.Martin,
TB,CAR,-2,1,7,2,1,0,0,0,0,0,0,0,80,2,,middle,,D.Martin,
TB,CAR,13,14,9,3,1,1,0,0,1,1,0,0,82,2,left,,J.Winston,,D.Dye
TB,CAR,8,22,10,1,1,0,0,0,1,1,0,0,69,2,left,,J.Winston,,D.Martin
TB,CAR,2,24,2,2,1,1,0,0,0,0,0,0,61,2,,right,,D.Martin,
TB,CAR,5,29,10,1,1,0,0,0,0,0,0,0,59,2,,left,,D.Martin,
TB,CAR,1,30,5,2,1,0,0,0,0,0,0,0,54,2,,right,,D.Martin,
TB,CAR,0,30,4,3,1,0,0,0,1,0,0,0,53,2,left,,J.Winston,,A.Seferian
CAR,TB,1,1,10,1,1,0,0,0,0,0,0,0,81,3,,right,,C.Artis,
CAR,TB,18,19,9,2,1,1,0,0,1,1,0,0,80,3,right,,C.Newton,,D.Funchess
CAR,TB,0,19,10,1,1,0,0,0,1,0,0,0,62,3,left,,C.Newton,,E.Dickson
CAR,TB,8,26,10,2,1,1,0,1,1,1,0,0,62,3,left,,C.Newton,,D.Funchess
TB,CAR,20,24,10,1,1,1,0,0,1,1,0,0,45,4,left,,J.Winston,,D.Martin
TB,CAR,-1,19,10,1,1,0,0,0,1,1,0,0,25,4,right,,J.Winston,,D.Dye
TB,CAR,5,24,11,2,1,0,0,0,0,0,0,0,26,4,,middle,,D.Martin,
TB,CAR,0,24,6,3,1,0,0,0,1,0,0,0,21,4,left,,J.Winston,,R.Shepard
CAR,TB,2,2,10,1,1,0,0,0,0,0,0,3,77,5,,middle,,C.Artis,
CAR,TB,21,23,8,2,1,1,0,0,1,1,0,3,75,5,right,,C.Newton,,C.Brown
CAR,TB,17,40,10,1,1,1,0,0,1,1,0,3,54,5,right,,C.Newton,,C.Brown
CAR,TB,13,53,10,1,1,0,0,0,1,1,0,3,37,5,left,,C.Newton,,D.Funchess
CAR,TB,2,77,5,1,2,0,0,0,0,0,0,3,19,5,,right,,C.Artis,
CAR,TB,1,61,3,2,2,0,0,0,0,0,0,3,17,5,,right,,C.Newton,
CAR,TB,9,70,2,3,2,1,0,0,0,0,0,3,16,5,,left,,M.Tolbert,
CAR,TB,6,77,7,1,2,0,0,0,1,1,0,3,7,5,right,,C.Newton,,G.Olsen
CAR,TB,1,77,1,2,2,0,0,0,0,0,6,3,1,5,,right,,C.Newton,
TB,CAR,1,1,10,1,2,0,0,0,0,0,3,7,80,6,,left,,D.Martin,
TB,CAR,0,1,9,2,2,0,0,0,1,0,3,7,79,6,left,,J.Winston,,D.Dye
TB,CAR,0,1,9,3,2,0,0,0,1,0,3,7,79,6,right,,J.Winston,,D.Dye
CAR,TB,41,29,22,2,2,1,0,0,1,1,7,3,72,7,right,,C.Newton,,D.Funchess
CAR,TB,0,29,10,1,2,0,0,0,1,0,7,3,31,7,left,,C.Newton,,D.Funchess
CAR,TB,0,29,10,2,2,0,0,0,0,0,7,3,31,7,,middle,,M.Tolbert,
CAR,TB,12,29,10,3,2,0,0,0,1,0,7,3,31,7,left,,C.Newton,,C.Brown
TB,CAR,0,0,10,1,2,0,0,0,1,0,3,10,80,8,right,,J.Winston,,M.Evans
TB,CAR,28,28,10,2,2,1,0,0,1,1,3,10,80,8,right,,J.Winston,,M.Evans
CAR,TB,3,3,10,1,2,0,0,0,0,0,10,3,46,9,,middle,,C.Artis,
CAR,TB,12,15,7,2,2,1,0,0,1,1,10,3,43,9,left,,C.Newton,,C.Artis
CAR,TB,1,16,10,1,2,0,0,0,0,0,10,3,31,9,,right,,C.Artis,
CAR,TB,8,24,9,2,2,0,0,0,1,1,10,3,30,9,left,,C.Newton,,B.Bersin
CAR,TB,2,26,1,3,2,1,0,0,0,0,10,3,22,9,,middle,,C.Newton,
CAR,TB,9,35,10,1,2,0,0,0,0,0,10,3,20,9,,left,,C.Artis,
CAR,TB,11,46,1,2,2,0,0,0,0,0,16,3,11,9,,right,,C.Artis,
TB,CAR,2,2,10,1,2,0,0,0,0,0,3,17,80,10,,right,,D.Martin,
TB,CAR,-6,-4,8,2,2,0,0,0,0,0,3,17,78,10,,left,,D.Martin,
TB,CAR,3,-1,14,3,2,0,0,0,1,1,3,17,84,10,left,,J.Winston,,L.Stocker
CAR,TB,0,18,10,1,2,0,0,0,0,0,17,3,49,11,,right,,M.Tolbert,
CAR,TB,18,18,10,2,2,0,0,0,0,0,17,3,49,11,,middle,,M.Tolbert,
CAR,TB,31,49,10,1,2,0,0,0,1,1,23,3,31,11,right,,C.Newton,,J.Cotchery
TB,CAR,0,0,10,1,2,0,0,0,1,0,3,24,80,12,right,,J.Winston,,C.Sims
TB,CAR,0,78,10,2,2,0,0,0,1,0,3,24,80,12,right,,J.Winston,,C.Sims
TB,CAR,26,26,10,3,2,1,0,0,1,1,3,24,80,12,left,,J.Winston,,M.Evans
TB,CAR,0,78,10,1,2,0,0,0,1,0,3,24,54,12,left,,J.Winston,,M.Evans
TB,CAR,7,33,10,2,2,0,0,0,1,1,3,24,54,12,left,,J.Winston,,C.Sims
TB,CAR,7,40,3,3,2,1,0,0,1,1,3,24,47,12,left,,J.Winston,,A.Seferian
TB,CAR,0,40,10,1,2,0,0,0,1,0,3,24,40,12,right,,J.Winston,,A.Humphries
TB,CAR,14,54,10,2,2,0,0,0,1,1,3,24,40,12,right,,J.Winston,,D.Dye
TB,CAR,8,67,5,1,2,1,0,0,1,1,3,24,21,12,left,,J.Winston,,C.Sims
TB,CAR,0,67,10,1,2,0,0,0,1,0,3,24,13,12,left,,J.Winston,,M.Evans
TB,CAR,11,78,10,2,2,0,0,0,1,1,3,24,13,12,left,,J.Winston,,C.Sims
TB,CAR,0,78,2,1,2,0,0,0,1,0,3,24,2,12,right,,J.Winston,,A.Seferian
TB,CAR,0,78,2,2,2,0,0,0,1,0,3,24,2,12,left,,J.Winston,,A.Seferian
TB,CAR,6,6,10,1,3,0,0,0,0,0,3,24,80,13,,middle,,J.Winston,
TB,CAR,0,6,4,2,3,0,0,0,0,0,3,24,74,13,,left,,D.Martin,
TB,CAR,2,9,10,1,3,0,0,0,0,0,3,24,69,13,,middle,,D.Martin,
TB,CAR,4,17,8,2,3,0,0,0,1,1,3,24,67,13,left,,J.Winston,,D.Martin
CAR,TB,1,0,10,1,3,0,0,0,1,0,24,3,68,14,left,,C.Newton,,J.Cotchery
CAR,TB,13,0,23,3,3,0,0,0,0,0,24,3,81,14,,right,,M.Tolbert,
CAR,TB,2,2,3,1,3,0,0,0,0,0,24,3,3,15,,middle,,M.Tolbert,
CAR,TB,1,3,1,2,3,0,0,0,0,0,30,3,1,15,,middle,,C.Newton,
TB,CAR,6,6,10,1,3,0,0,0,1,1,3,31,80,16,right,,J.Winston,,D.Martin
TB,CAR,3,9,4,2,3,0,0,0,0,0,3,31,74,16,,middle,,D.Martin,
TB,CAR,30,39,1,3,3,1,0,0,0,0,3,31,71,16,,middle,,D.Martin,
TB,CAR,3,42,10,1,3,0,0,0,0,0,3,31,41,16,,right,,C.Sims,
TB,CAR,5,47,7,2,3,0,0,0,1,1,3,31,38,16,right,,J.Winston,,C.Sims
TB,CAR,12,59,2,3,3,1,0,0,0,0,3,31,33,16,,left,,C.Sims,
TB,CAR,-4,55,10,1,3,0,0,0,0,0,3,31,21,16,,right,,C.Sims,
TB,CAR,21,76,14,2,3,1,0,0,1,1,3,31,25,16,right,,J.Winston,,A.Seferian
TB,CAR,4,80,4,1,3,0,0,0,0,0,9,31,4,16,,left,,J.Winston,
CAR,TB,6,26,10,1,3,0,0,0,0,0,31,10,60,17,,right,,C.Artis,
CAR,TB,5,31,4,2,3,1,0,0,0,0,31,10,54,17,,left,,C.Artis,
CAR,TB,2,33,10,1,3,0,0,0,0,0,31,10,49,17,,middle,,C.Artis,
CAR,TB,5,38,8,2,3,0,0,0,1,1,31,10,47,17,right,,C.Newton,,C.Artis
CAR,TB,4,59,3,3,3,1,0,0,0,0,31,10,42,17,,right,,C.Newton,
CAR,TB,17,59,10,1,3,1,0,1,1,1,31,10,38,17,left,,C.Newton,,B.Bersin
TB,CAR,-2,-2,10,1,3,0,0,0,0,0,10,31,79,18,,right,,D.Martin,
TB,CAR,4,2,12,2,3,0,0,0,1,1,10,31,81,18,right,,J.Winston,,D.Martin
TB,CAR,15,17,8,3,3,0,0,0,1,1,10,31,77,18,left,,J.Winston,,M.Evans
TB,CAR,30,47,10,1,4,1,0,0,1,1,10,31,62,18,right,,J.Winston,,M.Evans
TB,CAR,0,51,10,1,4,0,0,0,1,0,10,31,32,18,right,,J.Winston,,A.Seferian
TB,CAR,4,51,10,2,4,0,0,0,0,0,10,31,32,18,,left,,D.Martin,
CAR,TB,14,9,15,1,4,0,0,0,1,1,31,10,62,19,right,,C.Newton,,D.Funchess
CAR,TB,2,11,1,2,4,1,0,0,0,0,31,10,48,19,,right,,C.Artis,
CAR,TB,2,13,10,1,4,0,0,0,0,0,31,10,46,19,,left,,C.Artis,
CAR,TB,11,24,8,2,4,1,0,0,1,1,31,10,44,19,right,,C.Newton,,D.Funchess
CAR,TB,0,24,10,1,4,0,0,0,1,0,31,10,33,19,right,,C.Newton,,C.Brown
CAR,TB,-2,22,10,2,4,0,0,0,0,0,31,10,33,19,,middle,,C.Artis,
CAR,TB,20,57,12,3,4,1,0,0,1,1,31,10,35,19,right,,C.Newton,,C.Brown
CAR,TB,0,42,10,1,4,0,0,0,0,0,31,10,15,19,,right,,C.Artis,
CAR,TB,-1,41,10,2,4,0,0,0,1,1,31,10,15,19,left,,C.Newton,,E.Dickson
CAR,TB,16,57,11,3,4,0,0,0,1,1,37,10,16,19,left,,C.Newton,,D.Funchess
TB,CAR,12,12,10,1,4,0,0,0,1,1,10,38,80,20,middle,,J.Winston,,D.Martin
TB,CAR,14,26,10,1,4,1,0,0,1,1,10,38,68,20,right,,J.Winston,,C.Sims
TB,CAR,1,28,20,1,4,0,0,0,1,1,10,38,64,20,right,,J.Winston,,C.Sims
TB,CAR,11,28,19,2,4,0,0,0,1,1,10,38,63,20,middle,,J.Winston,,C.Sims
TB,CAR,0,28,8,3,4,0,0,0,1,0,10,38,52,20,right,,J.Winston,,D.Dye
TB,CAR,10,38,8,4,4,1,0,0,1,1,10,38,52,20,right,,J.Winston,,C.Brate
TB,CAR,4,34,18,2,4,0,0,0,0,0,10,38,50,20,,right,,C.Sims,
TB,CAR,20,54,14,3,4,1,0,0,1,1,10,38,46,20,left,,J.Winston,,A.Seferian
TB,CAR,0,54,10,1,4,0,0,0,1,0,10,38,26,20,left,,J.Winston,,M.Evans
TB,CAR,6,60,10,2,4,0,0,0,1,1,10,38,26,20,left,,J.Winston,,D.Martin
TB,CAR,5,65,4,3,4,1,0,0,1,1,10,38,20,20,left,,J.Winston,,D.Dye
TB,CAR,4,69,10,1,4,0,0,0,0,0,10,38,15,20,,middle,,J.Winston,
TB,CAR,0,56,6,2,4,0,0,0,1,0,10,38,11,20,right,,J.Winston,,M.Evans
TB,CAR,4,43,36,3,4,0,0,0,1,1,10,38,41,20,right,,J.Winston,,C.Sims
TB,CAR,13,56,32,4,4,1,0,0,1,1,10,38,37,20,middle,,J.Winston,,C.Sims
ARI,SEA,15,15,10,1,1,1,0,0,1,1,0,0,80,1,right,,C.Palmer,,L.Fitzgerald
ARI,SEA,3,18,10,1,1,0,0,0,1,1,0,0,65,1,left,,C.Palmer,,L.Fitzgerald
ARI,SEA,1,19,7,2,1,0,0,0,0,0,0,0,62,1,,middle,,D.Johnson,
ARI,SEA,0,19,6,3,1,0,0,0,1,0,0,0,61,1,right,,C.Palmer,,M.Floyd
SEA,ARI,8,8,10,1,1,0,0,0,1,1,0,0,88,2,left,,R.Wilson,,J.Kearse
SEA,ARI,8,16,2,2,1,1,0,0,0,0,0,0,80,2,,left,,T.Lockett,
SEA,ARI,4,20,10,1,1,0,0,0,1,1,0,0,72,2,right,,R.Wilson,,C.Helfet
SEA,ARI,1,21,6,2,1,0,0,0,0,0,0,0,68,2,,middle,,C.Michael,
SEA,ARI,7,28,5,3,1,1,0,0,1,1,0,0,67,2,left,,R.Wilson,,D.Baldwin
SEA,ARI,1,29,10,1,1,0,0,0,0,0,0,0,60,2,,right,,C.Michael,
SEA,ARI,45,64,19,2,1,1,0,0,0,0,0,0,69,2,,right,,C.Michael,
SEA,ARI,3,67,10,1,1,0,0,0,0,0,0,0,24,2,,middle,,B.Brown,
SEA,ARI,20,87,7,2,1,1,0,0,1,1,0,0,21,2,right,,R.Wilson,,C.Helfet
SEA,ARI,0,88,1,1,1,0,0,0,0,0,0,0,1,2,,middle,,C.Michael,
SEA,ARI,1,88,1,3,1,0,0,0,0,0,6,0,1,2,,right,,R.Wilson,
ARI,SEA,0,0,10,1,1,0,0,0,0,0,0,7,80,3,,middle,,B.Brown,
SEA,ARI,5,5,10,1,1,0,0,0,0,0,7,0,41,4,,middle,,D.Johnson,
SEA,ARI,0,5,5,2,1,0,0,0,1,0,7,0,36,4,middle,,R.Wilson,,T.Lockett
SEA,ARI,2,7,5,3,1,0,0,0,1,1,7,0,36,4,left,,R.Wilson,,J.Kearse
ARI,SEA,0,0,10,1,1,0,0,0,1,0,0,10,80,5,left,,C.Palmer,,D.Johnson
ARI,SEA,0,0,10,2,1,0,0,0,0,0,0,10,80,5,,right,,C.Michael,
ARI,SEA,11,11,10,3,1,1,0,0,1,1,0,10,80,5,middle,,C.Palmer,,
ARI,SEA,5,16,10,1,1,0,0,0,0,0,0,10,69,5,,left,,D.Johnson,
ARI,SEA,2,34,5,2,1,1,0,0,0,0,0,10,64,5,,right,,D.Johnson,
ARI,SEA,1,34,10,1,1,0,0,0,0,0,0,10,47,5,,left,,D.Johnson,
ARI,SEA,0,34,9,2,2,0,0,0,1,0,0,10,46,5,middle,,C.Palmer,,D.Johnson
ARI,SEA,11,45,9,3,2,1,0,0,1,1,0,10,46,5,left,,C.Palmer,,
ARI,SEA,2,47,10,1,2,0,0,0,0,0,0,10,35,5,,right,,D.Johnson,
ARI,SEA,14,61,8,2,2,1,0,0,1,1,0,10,33,5,left,,C.Palmer,,
ARI,SEA,2,63,10,1,2,0,0,0,0,0,0,10,19,5,,middle,,D.Johnson,
ARI,SEA,17,80,8,2,2,0,0,0,1,1,6,10,17,5,right,,C.Palmer,,L.Fitzgerald
SEA,ARI,-1,-1,10,1,2,0,0,0,0,0,10,6,80,6,,right,,D.Johnson,
SEA,ARI,0,80,11,2,2,0,0,0,1,0,10,6,81,6,right,,R.Wilson,,C.Michael
SEA,ARI,36,44,11,3,2,1,0,0,1,1,10,6,81,6,middle,,R.Wilson,,T.Lockett
SEA,ARI,9,44,10,1,2,0,0,0,0,0,10,6,45,6,,right,,T.Lockett,
SEA,ARI,0,44,1,2,2,0,0,0,0,0,10,6,36,6,,left,,C.Michael,
SEA,ARI,2,46,1,3,2,1,0,0,0,0,10,6,36,6,,middle,,C.Michael,
SEA,ARI,15,61,10,1,2,1,0,0,1,1,10,6,34,6,middle,,R.Wilson,,D.Baldwin
SEA,ARI,9,70,10,1,2,0,0,0,0,0,10,6,19,6,,middle,,C.Michael,
SEA,ARI,3,80,1,2,2,1,0,0,0,0,10,6,10,6,,right,,R.Wilson,
SEA,ARI,0,73,7,1,2,0,0,0,0,0,10,6,7,6,,middle,,B.Brown,
SEA,ARI,7,80,7,2,2,0,0,0,1,1,16,6,7,6,left,,R.Wilson,,W.Tukuafu
ARI,SEA,0,0,10,1,2,0,0,0,1,0,6,17,80,7,right,,C.Palmer,,
ARI,SEA,5,5,10,2,2,0,0,0,0,0,6,17,80,7,,middle,,B.Brown,
ARI,SEA,6,11,5,3,2,1,0,0,1,1,6,17,75,7,left,,C.Palmer,,D.Johnson
ARI,SEA,0,11,10,1,2,0,0,0,1,0,6,17,69,7,left,,C.Palmer,,D.Johnson
ARI,SEA,0,11,10,2,2,0,0,0,1,0,6,17,69,7,middle,,C.Palmer,,D.Johnson
ARI,SEA,0,6,15,3,2,0,0,0,1,0,6,17,74,7,middle,,C.Palmer,,M.Floyd
SEA,ARI,8,8,8,1,2,0,0,0,1,1,23,6,8,8,right,,R.Wilson,,C.Coffman
ARI,SEA,6,6,10,1,2,0,0,0,1,1,6,24,80,9,middle,,C.Palmer,,L.Fitzgerald
ARI,SEA,0,6,4,2,2,0,0,0,1,0,6,24,74,9,right,,C.Palmer,,
ARI,SEA,0,6,4,3,2,0,0,0,1,0,6,24,74,9,left,,C.Palmer,,
SEA,ARI,3,3,10,1,2,0,0,0,0,0,24,6,27,10,,left,,D.Johnson,
SEA,ARI,0,3,7,2,2,0,0,0,1,0,24,6,24,10,left,,R.Wilson,,C.Helfet
SEA,ARI,24,27,7,3,2,0,0,0,1,1,30,6,24,10,left,,R.Wilson,,J.Kearse
ARI,SEA,9,9,10,1,2,0,0,0,1,1,6,30,80,11,middle,,C.Palmer,,L.Fitzgerald
ARI,SEA,0,9,1,2,2,0,0,0,1,0,6,30,71,11,right,,C.Palmer,,D.Johnson
ARI,SEA,0,9,1,3,2,0,0,0,1,0,6,30,71,11,right,,C.Palmer,,J.Nelson
SEA,ARI,6,6,10,1,2,0,0,0,1,1,30,6,51,12,right,,R.Wilson,,F.Jackson
SEA,ARI,12,18,4,2,2,1,0,0,1,1,30,6,45,12,left,,R.Wilson,,D.Baldwin
SEA,ARI,0,18,10,1,2,0,0,0,1,0,30,6,33,12,right,,R.Wilson,,D.Baldwin
SEA,ARI,6,29,5,2,2,1,0,0,1,1,30,6,28,12,middle,,R.Wilson,,C.Coffman
SEA,ARI,0,29,10,1,2,0,0,0,1,0,30,6,22,12,left,,R.Wilson,,K.Smith
SEA,ARI,0,29,10,2,2,0,0,0,1,0,30,6,22,12,middle,,R.Wilson,,C.Helfet
SEA,ARI,0,29,10,3,2,0,0,0,1,0,30,6,22,12,right,,R.Wilson,,D.Baldwin
ARI,SEA,19,37,10,1,2,1,0,0,1,1,6,30,70,13,right,,C.Palmer,,D.Johnson
ARI,SEA,9,37,10,1,2,0,0,0,1,1,6,30,51,13,middle,,C.Palmer,,D.Johnson
ARI,SEA,0,28,1,2,2,0,0,0,1,0,6,30,42,13,left,,C.Palmer,,J.Nelson
ARI,SEA,9,37,1,3,2,1,0,0,1,1,6,30,42,13,right,,C.Palmer,,
SEA,ARI,12,12,10,1,3,1,0,0,0,0,30,6,65,14,,middle,,C.Michael,
SEA,ARI,-2,17,10,1,3,0,0,0,0,0,30,6,53,14,,right,,C.Michael,
SEA,ARI,7,17,12,2,3,0,0,0,1,1,30,6,55,14,right,,R.Wilson,,D.Baldwin
SEA,ARI,7,24,5,3,3,1,0,0,1,1,30,6,48,14,right,,R.Wilson,,C.Coffman
SEA,ARI,6,30,10,1,3,0,0,0,0,0,30,6,41,14,,right,,C.Michael,
SEA,ARI,12,42,4,2,3,1,0,0,0,0,30,6,35,14,,right,,R.Wilson,
SEA,ARI,0,42,10,1,3,0,0,0,0,0,30,6,23,14,,middle,,C.Michael,
SEA,ARI,0,42,10,2,3,0,0,0,1,0,30,6,23,14,right,,R.Wilson,,T.Lockett
SEA,ARI,8,50,10,3,3,0,0,0,1,1,30,6,23,14,middle,,R.Wilson,,C.Coffman
ARI,SEA,3,3,10,1,3,0,0,0,0,0,6,33,90,15,,right,,C.Michael,
ARI,SEA,4,22,7,2,3,1,0,0,0,0,6,33,87,15,,right,,D.Johnson,
ARI,SEA,0,22,10,1,3,0,0,0,1,0,6,33,68,15,middle,,D.Stanton,,L.Fitzgerald
SEA,ARI,0,0,10,1,3,0,0,0,0,0,33,6,33,16,,right,,D.Johnson,
SEA,ARI,7,7,10,2,3,0,0,0,0,0,33,6,33,16,,middle,,B.Brown,
SEA,ARI,5,12,3,3,3,1,0,0,1,1,33,6,26,16,left,,R.Wilson,,D.Baldwin
SEA,ARI,0,12,10,1,3,0,0,0,1,0,33,6,21,16,right,,R.Wilson,,K.Smith
SEA,ARI,3,15,10,2,3,0,0,0,0,0,33,6,21,16,,right,,R.Wilson,
ARI,SEA,5,5,10,1,3,0,0,0,1,1,6,36,80,17,middle,,D.Stanton,,L.Fitzgerald
ARI,SEA,3,8,5,2,3,0,0,0,0,0,6,36,75,17,,middle,,B.Brown,
ARI,SEA,0,8,2,3,3,0,0,0,1,0,6,36,72,17,left,,D.Stanton,,A.Ellington
SEA,ARI,0,0,10,1,3,0,0,0,1,1,36,6,67,18,left,,R.Wilson,,T.Lockett
SEA,ARI,15,15,10,2,3,1,0,0,1,1,36,6,67,18,right,,R.Wilson,,C.Helfet
SEA,ARI,1,16,10,1,3,0,0,0,0,0,36,6,52,18,,middle,,A.Ellington,
SEA,ARI,4,20,9,2,3,0,0,0,0,0,36,6,51,18,,middle,,C.Michael,
SEA,ARI,-9,11,5,3,3,0,0,0,0,0,36,6,47,18,,right,,C.Michael,
ARI,SEA,0,15,10,1,3,1,0,0,1,0,6,36,90,19,right,,D.Stanton,,
ARI,SEA,0,15,10,1,3,0,0,0,1,0,6,36,75,19,left,,D.Stanton,,
